obs,time,elapsed,date,hhmmss,averaging,instrument,row,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
24,1658771227,3834.5,20220725 10:47:06,10:47:06,5,Gandalf,12,10,29.8,29.9,29.8,ch,30,LC-102 8-9D,8-9D,large,10,LCOR-286,1658771219,0.005704804,5.704804329,17.39323131,399.7894516,318.3640451,32.08678325,40.29336125,0.407051773,2.941201513,0.378145787,0.238766925,241.7288535,30.02358403,30.02358403,4.266224588,65.39177204,2.799028401,4.280398457,1.467196187,-251.5818709,9.159977197,0.692842146,-0.000198116,17.39323131,5.704804329,17.47784926,429.0714943,411.2027455,-0.00134226,67.05062196,5.637310528,22.19898885,27.68764242,-0.001443699,78.55,0,0,1,0,52688.46078,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-24-20220725-10_46_24,10144.7,799.86444,983.9,0.187047017,0.5,1261.166352,17.39323131,117.948702,0.021904061,2.277944913,687.7485962,-,0,687.7485962,0.300997463,0.621423899,0.883286472,-0.520604406,1.18726028,0.534319808,0.465680192,1499.946774,1261.166352,0.840807403,0.161158287,6,0.5,0: Broadleaf,2,FALSE,1658771219,399.7894516,419.4629677,27.77187097,22.22562258,401.0374516,27.63356129,600.0132903,100.6864516,0.100002587,30.08135161,30.06215806,999.9,0,0,9997.940968,0,99.24470323,1499.946774,0.972996419,0.027003481,0,799.9434516,4.99935,13963.89677,14584.3871,38.8606129,40.38277419,38.70132258,39.99577419,40.51183871,1454.57871,40.36870968,0,112,0,799.86444,-4.816384624,19.45384636,13963.556,15,1658771251,10:47:31,1658771251,1658769282,22,-0.037,-0.028,-1.248,0.138,411,23,0.39,0.02,100,100,-1.248,0.1383,-0.540460078,-0.001910337,7.34503E-07,-7.10469E-11,0.138325,0,0,0,2,2150,-1,-1,1.3,32.4,1.06323,2.41943,1.5979,2.33154,1.59424,2.39624,36.5759,14.8062,18,622.123,371.934,27.7575,31.2617,30.0001,31.0509,31.0239,21.2979,36.6343,7.89948,27.7692,419.686,21.9737,99.6859,99.7567
25,1658771343,3951.1,20220725 10:49:03,10:49:03,5,Gandalf,12,10,29.8,29.9,29.8,ch,30,LC-102 8-9D,8-9D,large,10,LCOR-286,1658771335,0.005894536,5.89453622,22.74900628,598.4915806,491.271724,49.51480123,60.32138673,0.41315511,2.941630971,0.383413745,0.242127081,241.7340624,29.87047804,29.87047804,4.228856148,64.22863392,2.732857198,4.254889184,1.49599895,-259.9490473,16.93518225,1.279126221,-0.000676454,22.74900628,5.89453622,22.8009448,638.7239634,615.4351394,-0.002240795,67.01486434,5.882225088,21.35556136,27.07978061,-0.000257396,78.55,0,0,1,0,52718.96962,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-25-20220725-10_48_20,10135.3,817.9187692,1022.1,0.199766393,0.5,1261.19519,22.74900628,125.9722073,0.026150147,2.155434889,706.1976892,-,0,706.1976892,0.309071824,0.646342948,0.874590797,-0.647570137,1.167024725,0.558057735,0.441942265,1499.98129,1261.19519,0.840807281,0.161158052,6,0.5,0: Broadleaf,2,FALSE,1658771335,598.4915806,624.768129,27.11462903,21.37998387,599.8785806,26.97629677,600.0065806,100.6890968,0.099934648,29.97726452,29.88797742,999.9,0,0,10000.12097,0,106.7015161,1499.98129,0.972999903,0.027000048,0,817.9414194,4.99935,14405.03226,14584.73226,40.57041935,41.80622581,40.54816129,39.99180645,41.59048387,1454.619032,40.36354839,0,115.9000001,0,817.9187692,-0.984136758,22.41709389,14405.39615,15,1658771384,10:49:43,1658771384,1658769282,23,0.108,-0.028,-1.387,0.138,617,23,0.44,0.02,100,100,-1.387,0.1383,-0.577457166,-0.001910337,7.34503E-07,-7.10469E-11,0.138325,0,0,0,2,2150,-1,-1,1.5,34.4,1.46973,2.39746,1.5979,2.33398,1.59424,2.3938,36.6706,14.7887,18,620.941,370.799,28.885,31.3874,30.0003,31.1366,31.1074,29.4463,38.9162,4.26901,28.9436,625.626,21.3292,99.665,99.7368
26,1658771470,4077.6,20220725 10:51:09,10:51:09,5,Gandalf,12,10,29.8,29.9,29.8,ch,30,LC-102 8-9D,8-9D,large,10,LCOR-286,1658771462,0.005918741,5.918741098,25.13904838,797.4938065,678.3982018,68.37559385,80.3792116,0.423412545,2.941634924,0.392235814,0.247756916,241.7411717,29.92296012,29.92296012,4.241633138,64.96844929,2.773670223,4.269257236,1.467962916,-261.0164824,17.9202783,1.354274676,-0.000757721,25.13904838,5.918741098,25.24651346,846.3450157,820.4786909,0.013365733,67.03205617,5.854467364,21.73223718,27.43390061,-0.001556991,78.55,0,0,1,0,52708.88552,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-26-20220725-10_50_27,10147.7,822.8528846,1031.94,0.202615574,0.5,1261.231364,25.13904838,127.7725584,0.028044404,2.125346435,710.8811898,-,0,710.8811898,0.311121587,0.651242416,0.872306312,-0.684490977,1.161812215,0.562623031,0.437376969,1500.024194,1261.231364,0.840807348,0.161158182,6,0.5,0: Broadleaf,2,FALSE,1658771462,797.4938065,827.3512581,27.51936452,21.76384194,799.1018065,27.38102903,600.0352903,100.6897097,0.100053142,30.03595806,29.89344516,999.9,0,0,10000.08258,0,106.9542903,1500.024194,0.97299829,0.027001713,0,822.7382258,4.99935,14356.59355,14585.13871,38.96345161,40.407,38.98770968,39.45722581,40.80619355,1454.657097,40.36806452,0,125.7,0,822.8528846,20.63996582,206.2461539,14358.18846,15,1658771503,10:51:42,1658771503,1658769282,24,-0.026,-0.028,-1.608,0.138,820,23,0.26,0.02,100,100,-1.608,0.1383,-0.469358297,-0.001910337,7.34503E-07,-7.10469E-11,0.138325,0,0,0,2,2150,-1,-1,1.4,36.5,1.84937,2.38159,1.5979,2.33398,1.59424,2.39014,36.718,14.7099,18,621.21,371.441,28.6488,31.4524,30,31.2067,31.1763,37.0217,38.0238,1.04866,28.7044,828.024,21.6443,99.646,99.7206
27,1658771581,4189.1,20220725 10:53:01,10:53:01,5,Gandalf,12,10,29.8,29.9,29.8,ch,30,LC-102 8-9D,8-9D,large,10,LCOR-286,1658771573,0.006031686,6.031686074,25.13621867,997.0982667,872.3214633,87.91996888,100.4960353,0.421360337,2.94186278,0.390475483,0.246633143,241.7359938,29.97919095,29.97919095,4.255360102,64.15952803,2.752603388,4.29024881,1.502756714,-265.9973559,22.55459729,1.705564047,-0.001200714,25.13621867,6.031686074,25.7383074,1051.280944,1025.023455,-0.009985307,67.04411401,5.997978057,21.42483401,27.26117394,-0.000370448,78.55,0,0,1,0,52700.55654,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-27-20220725-10_52_18,10155.9,823.81712,1036.67,0.205323661,0.5,1261.206321,25.13621867,129.4777497,0.028042717,2.11108646,713.1226312,-,0,713.1226312,0.312102568,0.657872388,0.871201725,-0.707778717,1.159306609,0.569475526,0.430524474,1499.994667,1261.206321,0.840807203,0.161157902,6,0.5,0: Broadleaf,2,FALSE,1658771573,997.0982667,1028.248333,27.31069,21.44379667,998.8262667,27.17237333,600.0064667,100.6886667,0.099829983,30.1214,30.02429667,999.9,0,0,10001.48233,0,107.6722667,1499.994667,0.973004667,0.026994987,0,823.9114333,4.99935,14295.57,14584.87667,37.6019,39.29136667,37.65186667,38.4811,39.52273333,1454.634667,40.36,0,110.5,0,823.81712,-19.27392308,-404.9615383,14294.252,15,1658771622,10:53:41,1658771622,1658769282,25,0.028,-0.028,-1.728,0.138,1020,23,0.22,0.02,100,100,-1.728,0.1383,-0.494977499,-0.001910337,7.34503E-07,-7.10469E-11,0.138325,0,0,0,2,2150,-1,-1,1.3,38.3,2.21069,2.38281,1.59912,2.33276,1.59424,2.36328,36.718,14.7274,18,621.068,371.465,28.9502,31.4745,30.002,31.2431,31.2122,44.2295,38.6905,0,28.9107,1030.15,21.4997,99.6451,99.7193
28,1658771701,4309.1,20220725 10:55:01,10:55:01,5,Gandalf,12,10,29.8,29.9,29.8,ch,30,LC-102 8-9D,8-9D,large,10,LCOR-286,1658771693,0.006084234,6.084233596,24.73643374,1197.348333,1071.012181,107.9447006,120.6778126,0.428269462,2.942180935,0.396407662,0.250419622,241.7390294,29.84411468,29.84411468,4.222450539,64.05154387,2.728866091,4.260422038,1.493584448,-268.3147016,24.7083751,1.865857596,-0.00143947,24.73643374,6.084233596,26.25449611,1256.291672,1230.279273,-0.181378288,67.00860239,6.123336642,21.09675547,27.0567497,-0.000460043,78.55,0,0,1,0,52730.81918,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-28-20220725-10_54_18,10160.6,827.0040385,1037.73,0.203064344,0.5,1261.219001,24.73643374,128.0543044,0.027725452,2.107908608,713.6240663,-,0,713.6240663,0.312322024,0.650176191,0.870953611,-0.703184809,1.158745099,0.561038829,0.438961171,1500.009333,1261.219001,0.840807435,0.16115835,6,0.5,0: Broadleaf,2,FALSE,1658771693,1197.348333,1229.369333,27.07542667,21.15599667,1199.171,26.93711,600.0071333,100.6876,0.099956343,29.99988667,29.92992,999.9,0,0,10003.39833,0,107.3381333,1500.009333,0.972996533,0.027003587,0,827.1583667,4.99935,14269.52667,14584.99,36.8122,38.583,36.7996,37.98293333,38.82473333,1454.637333,40.372,0,119.3999999,0,827.0040385,-38.66259834,-761.9316251,14267.48077,15,1658771622,10:53:41,1658771622,1658769282,25,0.028,-0.028,-1.728,0.138,1020,23,0.22,0.02,100,100,-1.82,0.1384,-0.466712046,-0.001910337,7.34503E-07,-7.10469E-11,0.138325,0,0,0,2,2150,-1,-1,1.3,40.3,2.55737,2.36206,1.5979,2.33398,1.59424,2.39502,36.6943,14.7099,18,621.348,371.671,29.7316,31.5021,30,31.2656,31.2361,51.2012,39.8923,0,29.7263,1232.88,21.0673,99.646,99.7241
29,1658771894,4501.6,20220725 10:58:13,10:58:13,5,Gandalf,12,10,29.8,29.9,29.8,ch,30,LC-102 8-9D,8-9D,large,10,LCOR-286,1658771886,0.00586655,5.866550472,24.29007046,1499.300667,1365.911564,137.6683513,151.1124558,0.418581789,2.941393274,0.388082634,0.245106429,241.7407333,29.91412642,29.91412642,4.239480183,64.93882124,2.768854748,4.263789665,1.470625434,-258.7148758,15.78103356,1.192521317,-0.00058764,24.29007046,5.866550472,24.34746443,1566.35447,1541.750909,-0.063924955,67.09447676,5.91770991,21.63343728,27.39723455,-0.001575256,78.55,0,0,1,0,52705.79561,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-29-20220725-10_57_31,10163.8,841.1174615,1036.19,0.18825943,0.5,1261.230991,24.29007046,118.7193135,0.027371278,2.112527625,712.895461,-,0,712.895461,0.312003145,0.603389525,0.871314009,-0.647621831,1.159560877,0.511407352,0.488592648,1500.024,1261.230991,0.840807207,0.16115791,6,0.5,0: Broadleaf,2,FALSE,1658771886,1499.300667,1532.386333,27.47189667,21.76653333,1500.926667,27.3814,600.0023,100.6886667,0.099960417,30.01364333,30.01673,999.9,0,0,9998.811667,0,111.2774333,1500.024,0.973000733,0.026999407,0,841.4283667,4.99935,14524.99667,14585.14667,36.28513333,38.05786667,36.29546667,37.458,38.25413333,1454.663,40.361,0,191.9000001,0,841.1174615,-50.61415377,-1016.977777,14518.71538,15,1658771934,10:58:54,1658771934,1658771853,27,-0.09,-0.048,-1.626,0.09,1519,20,0.45,0.02,100,100,-1.626,0.0905,-0.079328299,-0.001910337,7.34503E-07,-7.10469E-11,0.090495238,0,0,0,2,2150,-1,-1,0.8,0.7,3.05908,2.3645,1.59912,2.33276,1.59424,2.37549,36.6706,14.6661,18,621.25,372.226,28.5345,31.5734,30.0002,31.3366,31.307,61.2323,39.6111,1.35829,28.557,1532.82,21.376,99.6305,99.7121
30,1658772055,4663.1,20220725 11:00:55,11:00:55,5,Gandalf,12,10,29.8,29.9,29.8,ch,30,LC-102 8-9D,8-9D,large,10,LCOR-286,1658772047,0.00625321,6.253209771,23.42913098,1999.253548,1856.551728,187.1207717,201.5036054,0.425060616,2.942280985,0.393656709,0.248663335,241.7393708,29.60215276,29.60215276,4.16405398,62.12699216,2.616878291,4.212143869,1.547175689,-275.7665509,31.64075148,2.384071562,-0.002357046,23.42913098,6.253209771,24.05419827,2076.432154,2052.151152,-0.058125363,67.10811308,6.300107764,19.96953103,26.08492424,0.003843798,78.55,0,0,1,0,52768.2628,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-30-20220725-11_00_12,10165.5,847.0861923,1031.17,0.178519359,0.5,1261.220904,23.42913098,112.5761738,0.026688873,2.127680208,710.5156987,-,0,710.5156987,0.310961627,0.574088066,0.872485732,-0.601122068,1.162220105,0.48153138,0.51846862,1500.011613,1261.220904,0.840807426,0.161158333,6,0.5,0: Broadleaf,2,FALSE,1658772047,1999.253548,2035.182903,25.96381935,19.87322581,2000.973548,25.87332903,600.0255161,100.6893548,0.100065055,29.80162258,29.7757871,999.9,0,0,10003.79323,0,113.1311613,1500.011613,0.972996419,0.027003774,0,847.3950645,4.99935,14592.66129,14585.02581,36.125,37.80612903,36.11054839,37.536,38.135,1454.64,40.3716129,0,160.7,0,847.0861923,-60.90430775,-839.6991457,14587.66923,15,1658772096,11:01:35,1658772096,1658771853,28,-0.108,-0.048,-1.72,0.09,2036,20,0.29,0.02,100,100,-1.72,0.0905,-0.169300793,-0.001910337,7.34503E-07,-7.10469E-11,0.090495238,0,0,0,2,2150,-1,-1,2,3.4,3.83301,2.34131,1.5979,2.33276,1.59424,2.42188,36.6943,14.6399,18,621.905,371.219,29.3548,31.6583,30.0003,31.4062,31.3776,76.7059,44.0376,6.73796,29.383,2038.24,20.3027,99.6149,99.699
31,1658772704,5311.6,20220725 11:11:43,11:11:43,5,Gandalf,15,16,30.7,31,30.8,ch,30,LC-102 13-15E,13-15E,large,11,LCOR-614,1658772696,0.006693491,6.693491472,23.61639645,409.5578333,297.8003605,30.01190024,41.27466069,0.395687942,2.941802025,0.368320392,0.232501182,241.7363735,29.87211834,29.87211834,4.229254976,57.09607098,2.458573302,4.306028873,1.770681674,-295.1829739,49.68439439,3.75637899,-0.005827033,23.61639645,6.693491472,23.33775715,443.9599881,420.1976424,0.000187717,67.16825773,6.712042658,17.81639777,24.36502848,-6.56114E-05,78.55,0,0,1,0,52687.47037,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-31-20220725-11_11_01,10156.2,824.995,1109.34,0.256319073,0.5,1261.208789,23.61639645,161.6359336,0.02683761,1.907287216,746.7740512,-,0,746.7740512,0.326830321,0.784257322,0.853709433,-1.246779109,1.120811379,0.709898869,0.290101131,1499.997667,1261.208789,0.840807167,0.161157833,6,0.5,0: Broadleaf,2,FALSE,1658772696,409.5578333,435.9147333,24.39579,17.86580667,410.8478333,24.30529333,600.0197667,100.6785333,0.100056,30.18539,29.87537667,999.9,0,0,10002.14333,0,1530.240333,1499.997667,0.973005667,0.026994067,0,825.0048333,4.99935,14575.50667,14584.91,37.98523333,40.8225,38.14143333,39.89766667,40.0935,1454.641,40.35833333,0,647.5,0,824.995,1.211692311,82.76923118,14575.452,15,1658772738,11:12:17,1658772738,1658771853,29,-0.323,-0.048,-1.29,0.09,428,20,0.17,0.02,100,100,-1.29,0.0905,-0.276574031,-0.001910337,7.34503E-07,-7.10469E-11,0.090495238,0,0,0,2,2150,-1,-1,10.1,14.2,1.10107,2.44141,1.5979,2.33521,1.59424,2.36694,37.5781,14.491,18,617.875,361.47,27.5276,32.7026,30,32.2392,32.2068,22.0547,52.7409,0,27.6088,435.928,17.891,99.4625,99.5348
32,1658772882,5489.5,20220725 11:14:41,11:14:41,5,Gandalf,15,16,30.7,31,30.8,ch,30,LC-102 13-15E,13-15E,large,11,LCOR-614,1658772874,0.005094711,5.094710987,23.02380057,400.2337419,280.8170805,28.29879586,40.33277798,0.350449808,2.941085737,0.328793751,0.20733019,241.7351774,30.42055422,30.42055422,4.364456164,65.88103691,2.858925471,4.339527132,1.505530693,-224.6767545,-15.85588303,-1.203134677,-0.000594815,23.02380057,5.094710987,22.93269939,435.3504551,411.8698303,-0.000386745,67.17625314,5.093455218,23.43417343,28.38373152,-0.00014143,78.55,0,0,1,0,52643.29904,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-32-20220725-11_13_59,10159.3,819.3476538,1102.2,0.256625246,0.5,1261.199188,23.02380057,161.8277759,0.026367948,1.926120486,743.5316867,-,0,743.5316867,0.32541128,0.788618162,0.855471157,-1.202584827,1.124593626,0.71564566,0.28435434,1499.985806,1261.199188,0.840807414,0.16115831,6,0.5,0: Broadleaf,2,FALSE,1658772874,400.2337419,425.2962903,28.36993871,23.41982903,401.4737419,28.27943871,600.0078387,100.6730968,0.099960958,30.32055484,30.08056774,999.9,0,0,9998.60871,0,1538.941935,1499.985806,0.972996129,0.027003761,0,819.390129,4.99935,14444.84516,14584.75161,37.312,40.004,37.49593548,39.10264516,39.46748387,1454.615484,40.37032258,0,177.5,0,819.3476538,-2.43982907,-70.57777811,14443.13846,15,1658772911,11:15:11,1658772911,1658771853,30,0.038,-0.048,-1.24,0.09,419,20,0.42,0.02,100,100,-1.24,0.0905,-0.599652356,-0.001910337,7.34503E-07,-7.10469E-11,0.090495238,0,0,0,2,2150,-1,-1,2.4,17.1,1.08154,2.42065,1.5979,2.33276,1.59424,2.3938,37.6022,14.4648,18,618.856,367.578,26.8942,32.7258,30.0003,32.3573,32.3274,21.6654,34.5356,2.83295,26.8916,425.052,23.5015,99.4596,99.5294
33,1658773000,5607.5,20220725 11:16:39,11:16:39,5,Gandalf,15,16,30.7,31,30.8,ch,30,LC-102 13-15E,13-15E,large,11,LCOR-614,1658772992,0.005388804,5.388804236,16.51337296,301.0556667,220.5999819,22.22990203,30.33743665,0.378030433,2.941751556,0.35296759,0.222717924,241.7361665,30.18203336,30.18203336,4.305199863,65.61854432,2.821126962,4.299283063,1.484072901,-237.6462668,-3.802071803,-0.287862043,-3.41434E-05,16.51337296,5.388804236,16.78015358,326.6014365,309.4350364,-0.000766376,67.1307378,5.370734415,22.74238311,27.96287879,-5.34178E-05,78.55,0,0,1,0,52690.58599,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-33-20220725-11_15_57,10159.2,763.0356923,984.72,0.225124206,0.5,1261.204391,16.51337296,141.9638182,0.021205767,2.27521529,688.1491515,-,0,688.1491515,0.301172768,0.747491902,0.883102715,-0.628564168,1.186825904,0.674130874,0.325869126,1499.992,1261.204391,0.840807411,0.161158304,6,0.5,0: Broadleaf,2,FALSE,1658772992,301.0556667,319.1902,27.99565,22.75804667,302.0916667,27.90515667,600.0387,100.6699667,0.100223057,30.15806,29.98084333,999.9,0,0,10002.70733,0,1547.467667,1499.992,0.9729955,0.02700434,0,763.1305,4.99935,13579.76,14584.80333,37.25,39.812,37.4246,39.03306667,39.312,1454.621667,40.37033333,0,117.5,0,763.0356923,-13.09367521,-195.9692306,13578.00385,15,1658773036,11:17:16,1658773036,1658771853,31,0.056,-0.048,-1.036,0.09,313,20,0.26,0.02,100,100,-1.036,0.0905,-0.561487531,-0.001910337,7.34503E-07,-7.10469E-11,0.090495238,0,0,0,2,2150,-1,-1,1.5,19.1,0.860596,2.43408,1.59912,2.33276,1.59424,2.323,37.6745,14.4297,18,619.82,366.396,27.1595,32.7403,30.0003,32.4005,32.368,17.2555,37.1642,0,27.1552,318.982,22.7573,99.4555,99.5307
34,1658773118,5725.5,20220725 11:18:37,11:18:37,5,Gandalf,15,16,30.7,31,30.8,ch,30,LC-102 13-15E,13-15E,large,11,LCOR-614,1658773110,0.005510845,5.510844866,9.43098358,201.4326,155.8367683,15.70400787,20.29879835,0.38833333,2.940994537,0.361930581,0.22842903,241.7333808,30.13287803,30.13287803,4.293075602,65.49072714,2.812791517,4.29494623,1.480284085,-243.0282586,1.203743302,0.091131038,-3.42355E-06,9.43098358,5.510844866,9.437286057,216.5767081,206.9194909,0.000574395,67.12208529,5.452124315,22.5359586,27.83871879,-0.000505301,78.55,0,0,1,0,52671.93079,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-34-20220725-11_17_55,10159.5,735.53256,912.54,0.193972253,0.5,1261.189821,9.43098358,122.3179156,0.015590371,2.534277949,652.1036227,-,0,652.1036227,0.285397218,0.679657127,0.898783654,-0.416621752,1.225061568,0.602565949,0.397434051,1499.974667,1261.189821,0.840807414,0.161158309,6,0.5,0: Broadleaf,2,FALSE,1658773110,201.4326,211.9732,27.91238667,22.55559,202.3936,27.82189667,600.0254667,100.6721333,0.10002744,30.14047,29.99387667,999.9,0,0,9998.185667,0,1554.136667,1499.974667,0.972995667,0.027004187,0,735.6344,4.99935,13185.21333,14584.65,37.30373333,39.8998,37.48733333,39.29973333,39.37073333,1454.604667,40.37,0,117.3,0,735.53256,-5.704307685,371.576923,13186.544,15,1658773148,11:19:08,1658773148,1658771853,32,-0.089,-0.048,-0.961,0.09,207,20,0.63,0.02,100,100,-0.961,0.0905,-0.505642277,-0.001910337,7.34503E-07,-7.10469E-11,0.090495238,0,0,0,2,2150,-1,-1,1.4,21.1,0.626221,2.43286,1.5979,2.33276,1.59424,2.41333,37.747,14.421,18,620.304,365.393,26.8727,32.7734,30,32.4502,32.4214,12.5802,38.3317,0,26.8895,211.55,22.4965,99.4474,99.5198
35,1658773228,5835.5,20220725 11:20:27,11:20:27,5,Gandalf,15,16,30.7,31,30.8,ch,30,LC-102 13-15E,13-15E,large,11,LCOR-614,1658773220,0.005765982,5.765981875,2.38523934,101.4631333,89.2335261,8.992308524,10.22471977,0.409277091,2.941340609,0.380067619,0.239992669,241.7378027,30.04795906,30.04795906,4.272200256,65.19417771,2.797006345,4.290270148,1.475193911,-254.2798007,11.65953346,0.882143435,-0.000321035,2.38523934,5.765981875,2.387369928,106.5028152,104.0809455,-0.004390154,66.99225556,5.701923615,22.11262066,27.66584606,-0.001734002,78.55,0,0,1,0,52685.19245,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-35-20220725-11_19_45,10159.7,735.2945385,878.64,0.163144703,0.5,1261.211297,2.38523934,102.879971,0.010003615,2.670638714,634.6068408,-,0,634.6068408,0.277739642,0.587401573,0.905799186,-0.312460371,1.243019299,0.506965627,0.493034373,1500,1261.211297,0.840807531,0.161158535,6,0.5,0: Broadleaf,2,FALSE,1658773220,101.4631333,104.4334,27.75558,22.14965,102.4191333,27.66508,600.0014667,100.6728667,0.099891263,30.12148667,29.97243,999.9,0,0,10000.08133,0,1559.627667,1500,0.972993,0.0270071,0,735.2884667,4.99935,13202.24,14584.87667,37.25,39.9454,37.437,38.69153333,39.312,1454.628,40.37666667,0,109.3999999,0,735.2945385,0.315145294,291.846153,13204.60385,15,1658773259,11:20:58,1658773259,1658771853,33,-0.175,-0.048,-0.956,0.09,100,20,0.94,0.02,100,100,-0.956,0.0905,-0.594657544,-0.001910337,7.34503E-07,-7.10469E-11,0.090495238,0,0,0,2,2150,-1,-1,1.3,22.9,0.38208,2.45972,1.5979,2.33276,1.59424,2.40112,37.7953,14.4122,18,620.894,364.354,27.4039,32.8074,30,32.4896,32.4592,7.68311,40.7706,0,27.4069,103.522,22.0627,99.4387,99.509
36,1658773335,5942.5,20220725 11:22:14,11:22:14,5,Gandalf,15,16,30.7,31,30.8,ch,30,LC-102 13-15E,13-15E,large,11,LCOR-614,1658773327,0.005485831,5.485831032,-1.267420584,51.13490968,55.45183596,5.587867496,5.152851926,0.383708222,2.941799984,0.357914804,0.225869538,241.7426799,30.21355953,30.21355953,4.312991554,65.45315769,2.823162315,4.313256096,1.48982924,-241.9251485,0.169620844,0.012847702,-6.79748E-08,-1.267420584,5.485831032,-1.056568871,51.13177317,52.21537333,-0.000572682,67.12340313,5.504274391,22.68995638,28.03858727,0.000204249,78.55,0,0,1,0,52682.14137,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-36-20220725-11_21_32,10159.8,741.68616,868.39,0.145906609,0.5,1261.238497,-1.267420584,92.011516,0.00710731,2.713964924,629.2424447,-,0,629.2424447,0.275391881,0.52981449,0.907875875,-0.270149576,1.248448997,0.449491689,0.550508311,1500.032581,1261.238497,0.840807402,0.161158286,6,0.5,0: Broadleaf,2,FALSE,1658773327,51.13490968,50.14805161,28.01597097,22.68407419,51.95590968,27.92547097,600.0273871,100.6696774,0.100069874,30.21462903,30.02196452,999.9,0,0,10003.01161,0,1565.730645,1500.032581,0.972993968,0.027005987,0,741.6834516,4.99935,13270.06452,14585.18387,37.19106452,39.98374194,37.312,39.018,39.264,1454.661613,40.37096774,0,105.8999999,0,741.68616,1.902307709,-394.8615393,13266.484,15,1658773375,11:22:55,1658773375,1658771853,34,0.037,-0.048,-0.821,0.09,46,20,1.02,0.02,100,100,-0.821,0.0905,-0.769827388,-0.001910337,7.34503E-07,-7.10469E-11,0.090495238,0,0,0,2,2150,-1,-1,1.3,24.7,0.26123,2.48779,1.5979,2.33398,1.59424,2.37915,37.8195,14.3772,18,621.082,364.936,27.3309,32.7665,29.9997,32.4779,32.4472,5.26885,38.0829,0,27.3424,49.4625,22.6553,99.4475,99.5217
