"","date","SPAD","Midday_WP","ID","Response_curve","E","Emm","A","Ca","Ci","CO2_r_sp","Qin","gsw","RHcham","VPcham","VPDleaf","Fm","Fv.Fm","Fs","Fm.","PhiPS2","ETR","PhiCO2","NPQ","Fmin","Fo.","Fv..Fm.","qP","qN","qP_Fo","qN_Fo","Tleaf","gtc","sample_date","Csetpoint"
"197","20230622 09:31:06",27.6,NA,"LCOR-322","CO2",0.001667586,1.667585608,27.28763864,1497.875806,1074.798379,1528.64,1499.973871,0.113344314,61.91078594,2.30281637,1.472137869,2656.45,"0.764352124",628.3962692,861.252,"0.270368871","170.4931043",0.022846438,"2.084405029",456.08,"456.08","0.470445352","0.574708348","0.815861878","0.989758497","0.884132251",27.90990645,0.069568155,"Jun22",1500
"198","20230622 09:33:26",27.6,NA,"LCOR-322","CO2",0.001936731,1.936731196,27.32246237,1996.179333,1605.095094,2029.15,1500.029667,0.1286632,61.09654377,2.298812041,1.510132973,2656.45,"0.764352124",618.96984,839.642,"0.262816962","165.7370783",0.022873199,"2.163788853",450.51,"450.51","0.463449899","0.567088186","0.823598103","1.032842449","0.894775143",28.06365667,0.078780502,"Jun22",2000
"207","20230622 09:59:52",34.8,NA,"LCOR-073","CO2",0.003379466,3.379466375,15.12494176,409.890129,236.2570071,426.643,1500.004194,0.153124011,41.4463911,1.58355437,2.231529494,2860.53,"0.785036743",654.9842,887.725,"0.262176688","165.3305361",0.013595198,"2.222315469",482.07,"482.07","0.456960207","0.57374074","0.829446364","0.853104909","0.878511942",28.09129677,0.093396685,"Jun22",400
"208","20230622 10:01:52",34.8,NA,"LCOR-073","CO2",0.003298901,3.298900686,10.4442766,301.4405484,179.2813943,312.265,1499.989032,0.15075888,41.27820986,1.569843024,2.212127528,2860.53,"0.785036743",652.2110769,872.205,"0.252227312","159.0548191",0.00988406,"2.279653293",484.61,"484.61","0.444385208","0.567587103","0.836865298","0.855022198","0.88542317",27.94174194,0.091988224,"Jun22",300
"209","20230622 10:03:20",34.8,NA,"LCOR-073","CO2",0.003326573,3.326572674,5.846349812,201.4472667,131.0217952,207.332,1499.972667,0.148877017,40.85971711,1.563902767,2.257766267,2860.53,"0.785036743",652.35048,851.216,"0.233625214","147.3226523",0.00623846,"2.360521889",483.17,"483.17","0.432376741","0.540327894","0.845187098","0.841555225","0.894769804",28.12090333,0.090866854,"Jun22",200
"210","20230622 10:05:03",34.8,NA,"LCOR-073","CO2",0.003314814,3.314813505,1.402860662,101.4547,82.84482212,102.672,1500.031667,0.150437744,41.05323277,1.558360344,2.227417045,2860.53,"0.785036743",655.27124,821.075,"0.201934975","127.3439667",0.002715097,"2.483883933",487.35,"487.35","0.406448863","0.496827508","0.859376448","0.804223957","0.908191926",27.95899333,0.091796408,"Jun22",100
"211","20230622 10:06:36",34.8,NA,"LCOR-073","CO2",0.003417105,3.417105325,-0.702995211,50.94643548,56.50520494,50.0738,1499.967419,0.153195938,40.99765726,1.570956761,2.255382665,2860.53,"0.785036743",654.5450385,805.944,"0.187852954","118.4585704",0.001045467,"2.549291266",487.55,"487.55","0.395057225","0.475508212","0.865825249","0.792518856","0.914929928",28.14187419,0.093439462,"Jun22",100
"212","20230622 10:08:22",34.8,NA,"LCOR-073","CO2",0.003465472,3.465472404,-2.779227992,3.250473667,31.31438724,50.3973,1500.068667,0.159010065,41.51593434,1.582974427,2.206310128,2860.53,"0.785036743",656.66424,790.858,"0.169681232","107.0068349",-0.00060075,"2.616995719",478.77,"478.77","0.394619515","0.429986927","0.868967486","0.762684884","0.921647891",27.97487333,0.096897968,"Jun22",100
"213","20230622 10:10:18",34.8,NA,"LCOR-073","CO2",0.003599588,3.599588219,16.51982293,398.0394667,222.9120074,416.665,1500.006333,0.165433373,41.67964816,1.600992202,2.204872587,2860.53,"0.785036743",627.9256,869.877,"0.278144381","175.4000902",0.014701163,"2.288430433",465.77,"465.77","0.464556483","0.598731029","0.831253654","0.948947531","0.886459854",28.04977333,0.100711835,"Jun22",400
"214","20230622 10:12:29",34.8,NA,"LCOR-073","CO2",0.003658921,3.658920627,16.32846734,399.8517,229.0225053,417.8,1499.989,0.168145328,41.77098334,1.608938912,2.205902676,2860.53,"0.785036743",638.4636923,908.602,"0.297312033","187.485246",0.014549604,"2.148276143",472.94,"472.94","0.479486068","0.620063966","0.817530648","0.919797769","0.869215182",28.09020667,0.102318387,"Jun22",400
"215","20230622 10:14:09",34.8,NA,"LCOR-073","CO2",0.003547763,3.54776284,24.12242621,598.4629,337.245799,625.292,1500.01,0.162047231,41.51707125,1.59984956,2.216976368,2860.53,"0.785036743",665.7172,1000.44,"0.334575587","210.9866774",0.020729097,"1.85927192",476.13,"476.13","0.524079405","0.638406286","0.780108203","0.868212067","0.828318702",28.09913333,0.098700515,"Jun22",600
"216","20230622 10:16:05",34.8,NA,"LCOR-073","CO2",0.003351698,3.351698245,28.91528645,798.4473226,465.8675671,830.682,1499.974516,0.152983553,41.54828338,1.588154127,2.215063807,2860.53,"0.785036743",685.66388,1041.24,"0.341492951","215.3437345",0.024529856,"1.747234067",482.05,"482.05","0.537042373","0.635877108","0.764896068","0.834037383","0.81015001",28.03783548,0.093313219,"Jun22",800
"217","20230622 10:17:59",34.8,NA,"LCOR-073","CO2",0.003182904,3.182903618,31.64486855,997.7934839,615.6765285,1033.21,1499.985806,0.146641899,41.55005154,1.577325164,2.192280464,2860.53,"0.785036743",691.3888846,1048.25,"0.340435121","214.6781978",0.026693958,"1.72886239",486.87,"486.87","0.535540186","0.635685481","0.763496036","0.823510789","0.807028379",27.88560323,0.089534442,"Jun22",1000
"218","20230622 10:19:51",34.8,NA,"LCOR-073","CO2",0.003122838,3.12283791,33.69840029,1197.742,769.8584966,1236.09,1500.008,0.140615442,41.26891367,1.57889492,2.240010418,2860.53,"0.785036743",690.54032,1053.17,"0.344322075","217.1325428",0.028321774,"1.716114208",488.81,"488.81","0.535867904","0.642550287","0.76204611","0.827428297","0.804837449",28.10848333,0.085936122,"Jun22",1200
"219","20230622 10:21:36",34.8,NA,"LCOR-073","CO2",0.002997406,2.997406052,33.55588423,1495.603667,1048.770931,1536.9,1500.005667,0.136759852,41.71463114,1.581146041,2.209409863,2860.53,"0.785036743",682.10464,1030.75,"0.338244346","213.2995249",0.028208821,"1.775192821",484.03,"484.03","0.530409896","0.637703687","0.769947402","0.838409948","0.814821323",27.98062667,0.083631174,"Jun22",1500
"220","20230622 10:24:09",34.8,NA,"LCOR-073","CO2",0.002879514,2.879513647,37.33291004,1990.931,1468.125385,2035.2,1500.015,0.132257798,41.8439685,1.578377214,2.193264849,2860.53,"0.785036743",697.1261538,998.218,"0.30162935","190.2110528",0.031203369,"1.865636564",490.77,"490.77","0.508353887","0.593345222","0.785865235","0.785506537","0.829308184",27.89486,0.080934689,"Jun22",2000
"229","20230622 10:52:26",28,NA,"LCOR-164","CO2",0.002492358,2.49235818,13.23582954,409.4318333,271.8084482,424.569,1499.987,0.168187892,59.36533902,2.265884852,1.497099024,2594.77,"0.748372457",595.8373077,775.775,"0.231945722","146.2649977",0.012362638,"2.344745577",444.55,"444.55","0.426960137","0.543249128","0.845957623","1.464582216","0.93673089",27.85547333,0.102342904,"Jun22",400
"230","20230622 10:53:57",28,NA,"LCOR-164","CO2",0.002463548,2.463547508,9.108351063,301.4032667,204.6661786,310.833,1500.009333,0.165249026,59.42973211,2.306146967,1.504623543,2594.77,"0.748372457",586.86204,750.833,"0.218385393","137.7158687",0.009089845,"2.45585503",446.19,"446.19","0.405740025","0.53823971","0.858211935","1.674584497","0.949575313",28.07188,0.100599618,"Jun22",300
"231","20230622 10:56:06",28,NA,"LCOR-164","CO2",0.002656151,2.656150508,5.293513319,201.1514516,148.5824425,206.472,1500.002581,0.180345137,59.71217873,2.288937078,1.490832588,2594.77,"0.748372457",584.2776538,721.517,"0.190209442","119.9473352",0.006065148,"2.596270081",449.81,"449.81","0.376577406","0.505100517","0.873327708","2.000532732","0.964672223",27.93176129,0.109531953,"Jun22",200
"232","20230622 10:57:32",28,NA,"LCOR-164","CO2",0.002449416,2.449416334,1.083890416,101.5825806,88.55784337,102.296,1500.040323,0.166084042,60.38830713,2.314852388,1.488572904,2594.77,"0.748372457",586.2685385,700.99,"0.163656345","103.2053872",0.002727322,"2.701579195",450.04,"450.04","0.357993695","0.457148681","0.882992265","2.386331635","0.975243046",28.03877097,0.101096622,"Jun22",100
"233","20230622 10:59:11",28,NA,"LCOR-164","CO2",0.002461172,2.461172225,-0.798165033,50.97278387,57.45914466,49.9467,1500.039032,0.168424433,60.96320176,2.328696672,1.475543843,2594.77,"0.748372457",587.5366,689.999,"0.148496447","93.64512529",0.001235103,"2.760541682",450.11,"450.11","0.347665721","0.427124212","0.888145907","2.763026044","0.9809031",28.04244839,0.102481226,"Jun22",0
"234","20230622 11:01:11",28,NA,"LCOR-164","CO2",0.002635718,2.635717865,-2.692563733,3.216291,28.00292947,50.3937,1499.961,0.17600643,60.12596587,2.287994273,1.51450583,2594.77,"0.748372457",590.4443077,679.006,"0.130428438","82.24675688",-0.000266919,"2.821424258",448.72,"448.72","0.339151642","0.384572628","0.892693087","3.394416809","0.986564183",28.03459667,0.106969778,"Jun22",100
"235","20230622 11:03:06",28,NA,"LCOR-164","CO2",0.002542329,2.542329288,13.93752219,398.058,255.167998,413.627,1500.02871,0.169891132,59.90173266,2.284734931,1.511819946,2594.77,"0.748372457",573.81708,750.523,"0.235443711","148.4749428",0.012918649,"2.457282455",427.91,"427.91","0.429850917","0.547733414","0.851114977","1.810374213","0.949734954",28.00775161,0.103351388,"Jun22",400
"236","20230622 11:05:35",28,NA,"LCOR-164","CO2",0.002690708,2.690708183,14.04652257,399.8806667,265.369912,414.941,1499.949333,0.182968561,60.51871091,2.311354225,1.488922163,2594.77,"0.748372457",582.614,771.787,"0.245110374","154.5627437",0.013005759,"2.362028643",433.21,"433.21","0.438692282","0.558729624","0.843364515","1.591408867","0.938784597",28.02456,0.111080487,"Jun22",400
"237","20230622 11:07:19",28,NA,"LCOR-164","CO2",0.002534242,2.53424189,19.97523752,598.8940645,399.3075461,620.552,1499.982258,0.175079944,60.95964179,2.315897292,1.463634143,2594.77,"0.748372457",597.62712,824.463,"0.275131668","173.4974876",0.017706342,"2.147224314",438.98,"438.98","0.467556458","0.588445872","0.821187129","1.322292731","0.911657949",27.93068065,0.106420413,"Jun22",600
"238","20230622 11:09:28",28,NA,"LCOR-164","CO2",0.002442769,2.442769169,23.47759276,798.2377333,549.6920255,824.252,1500.017667,0.16606457,61.05175548,2.331205006,1.484476742,2594.77,"0.748372457",607.55968,837.967,"0.274959897","173.3932608",0.02048287,"2.096506187",441.01,"441.01","0.473714359","0.580433951","0.815691163","1.245099037","0.904703772",28.09398667,0.101083755,"Jun22",800
"239","20230622 11:11:36",28,NA,"LCOR-164","CO2",0.002479793,2.479792558,24.92678357,997.782871,729.8966363,1025.63,1499.962581,0.166001399,60.30278187,2.29145066,1.507955095,2594.77,"0.748372457",605.2691538,833.265,"0.273617452","172.5403466",0.0216327,"2.113979346",439.29,"439.29","0.47280877","0.57870638","0.817221686","1.264189657","0.907125169",28.02062903,0.101046353,"Jun22",1000
"240","20230622 11:13:47",28,NA,"LCOR-164","CO2",0.002419956,2.419956303,25.25059708,1198.723419,921.5442984,1227.62,1500.042903,0.164834038,60.93640661,2.307323814,1.481539021,2594.77,"0.748372457",601.8653462,821.796,"0.267621957","168.7686905",0.021888282,"2.157438099",439.84,"439.84","0.464782014","0.575801019","0.822752479","1.302286434","0.913031379",27.97296452,0.100354149,"Jun22",1200
"241","20230622 11:16:07",28,NA,"LCOR-164","CO2",0.002344857,2.344856559,25.91388682,1498.084903,1192.154682,1528.26,1499.969355,0.155845082,60.28954568,2.296709653,1.515608365,2594.77,"0.748372457",598.4586923,813.01,"0.263897501","166.4117929",0.022415282,"2.191559759",435.42,"435.42","0.464434632","0.568212367","0.825137194","1.340154982","0.91755592",28.07884839,0.09501513,"Jun22",1500
"242","20230622 11:18:46",28,NA,"LCOR-164","CO2",0.002315629,2.315629153,24.89893737,1999.150968,1693.234807,2028.72,1500.009032,0.15643582,60.63848222,2.288397893,1.49146138,2594.77,"0.748372457",597.51436,797.288,"0.25056647","158.0095817",0.021609944,"2.254495239",434.86,"434.86","0.454576013","0.551209178","0.832202268","1.383738443","0.925652304",27.93216774,0.095366114,"Jun22",2000
"251","20230622 11:57:35",27.2,NA,"LCOR-199","CO2",0.001330551,1.330550792,11.65066521,409.8327097,187.2623453,422.337,1499.989032,0.087837277,62.06413369,2.294028033,1.506663084,2604.39,"0.77075822",639.5842308,837.659,"0.236462295","149.1133152",0.010633416,"2.109129132",468.75,"468.75","0.440404747","0.536920404","0.827260681","0.823171293","0.880128826",28.02643226,0.054130737,"Jun22",400
"252","20230622 11:59:06",27.2,NA,"LCOR-199","CO2",0.001376487,1.376487112,7.97752727,301.3918667,153.8224937,309.298,1499.987,0.091215387,62.25831047,2.308336201,1.501803033,2604.39,"0.77075822",635.96104,819.506,"0.223970245","141.2356145",0.007721016,"2.177999917",472.78,"472.78","0.423091472","0.529366012","0.837340789","0.8250287","0.88917207",28.06903667,0.056182563,"Jun22",300
"253","20230622 12:01:04",27.2,NA,"LCOR-199","CO2",0.001708151,1.708150689,4.663728246,201.5604667,131.9413608,205.974,1499.996,0.115854848,62.2490964,2.287260246,1.474466209,2604.39,"0.77075822",636.3796,798.269,"0.20280056","127.8867904",0.005093487,"2.262546836",475.21,"475.21","0.404699418","0.501114038","0.848270696","0.804483338","0.899751663",27.84974667,0.071080544,"Jun22",200
"254","20230622 12:02:52",27.2,NA,"LCOR-199","CO2",0.001777933,1.777933075,1.124118821,101.5762,84.07692804,102.22,1499.989,0.120156477,62.39113786,2.312619977,1.480434037,2604.39,"0.77075822",639.4323846,779.143,"0.179313188","113.0750758",0.002286973,"2.342634151",482.73,"482.73","0.380434657","0.471337679","0.860291941","0.767185491","0.909279624",27.99192667,0.07366925,"Jun22",100
"255","20230622 12:04:25",27.2,NA,"LCOR-199","CO2",0.001966147,1.966146606,-0.621972199,50.94567097,57.27712109,50.0344,1500.051935,0.133089718,62.02459587,2.295504583,1.481879089,2604.39,"0.77075822",640.39036,765.21,"0.163118151","102.8667478",0.00090247,"2.403497079",480.5,"480.5","0.372067798","0.43840975","0.865948801","0.742200922","0.916220599",27.92093548,0.081431781,"Jun22",100
"256","20230622 12:06:42",27.2,NA,"LCOR-199","CO2",0.002216524,2.216524192,-2.554444476,3.153945484,30.51593688,50.4423,1499.942903,0.150769779,62.11930434,2.31141499,1.479152843,2604.39,"0.77075822",644.24104,754.989,"0.146688177","92.49885657",-0.000629759,"2.449573437",472.37,"472.37","0.374335255","0.391863109","0.867440737","0.701140585","0.921312374",27.98068065,0.091993649,"Jun22",100
"257","20230622 12:08:42",27.2,NA,"LCOR-199","CO2",0.00235643,2.356430124,15.65151479,398.2940323,230.3615334,415.226,1500.033871,0.160215191,61.88808889,2.313664337,1.482278045,2604.39,"0.77075822",612.6695,823.205,"0.255750998","161.2816468",0.013805252,"2.163719851",454.49,"454.49","0.447901798","0.570997925","0.828496674","0.930872795","0.887329346",28.00498387,0.097611876,"Jun22",400
"258","20230622 12:11:19",27.2,NA,"LCOR-199","CO2",0.002415847,2.41584705,15.5219364,399.9911667,236.6727432,416.281,1499.979,0.163818258,61.75722147,2.309415234,1.487248468,2604.39,"0.77075822",622.7656538,853.79,"0.270586849","170.6311797",0.013703015,"2.050387098",457.16,"457.16","0.464552173","0.58246816","0.815282946","0.899785189","0.872092878",28.00824333,0.099749786,"Jun22",400
"259","20230622 12:12:57",27.2,NA,"LCOR-199","CO2",0.001958512,1.95851222,22.09979314,598.3403871,307.2842429,622.04,1500.031613,0.128992823,61.07852412,2.287990085,1.521521591,2604.39,"0.77075822",634.8908462,910.714,"0.302864735","190.9922316",0.01891793,"1.85972325",456.15,"456.15","0.499129255","0.606786182","0.788401668","0.879316607","0.843735164",28.06620968,0.078976624,"Jun22",600
"260","20230622 12:15:06",27.2,NA,"LCOR-199","CO2",0.001916577,1.916576994,26.38089619,798.4240323,447.499354,826.966,1500.003871,0.128328103,61.14215691,2.276505708,1.49680434,2604.39,"0.77075822",656.8867692,965.972,"0.319973282","201.7774428",0.022312712,"1.696134049",465.73,"465.73","0.517863872","0.617871412","0.766095593","0.837772386","0.816207397",27.90243871,0.078577689,"Jun22",800
"261","20230622 12:17:44",27.2,NA,"LCOR-199","CO2",0.001965963,1.965962512,29.23326678,998.9835806,612.9614555,1030.42,1500.036774,0.130423876,61.3780061,2.296397211,1.510817299,2604.39,"0.77075822",667.8575,989.076,"0.324766246","204.8044341",0.024573777,"1.633154581",464.52,"464.52","0.530349538","0.612362646","0.754865482","0.819349252","0.804697724",28.05585806,0.079834228,"Jun22",1000
"262","20230622 12:19:54",27.2,NA,"LCOR-199","CO2",0.001891508,1.891507737,31.46943215,1198.225323,769.3446341,1232.58,1500.013226,0.126889156,61.87978819,2.305189788,1.493035969,2604.39,"0.77075822",670.1491923,990.591,"0.323485483","203.9935424",0.026347179,"1.62912746",467.09,"467.09","0.528473406","0.612113077","0.755064334","0.81422163","0.803943",28.0153,0.077714548,"Jun22",1200
"263","20230622 12:22:13",27.2,NA,"LCOR-199","CO2",0.001778767,1.778767454,31.73477645,1498.172333,1031.187539,1533.26,1500.004667,0.118667709,62.0273727,2.309840743,1.498962971,2604.39,"0.77075822",663.1191923,965.858,"0.313440286","197.657798",0.026557718,"1.696452274",464.79,"464.79","0.518780193","0.604187072","0.765812301","0.820824102","0.816264188",28.06302,0.072773993,"Jun22",1500
"264","20230622 12:24:31",27.2,NA,"LCOR-199","CO2",0.001567467,1.567466585,31.30518823,1997.164516,1472.877963,2032.81,1499.947097,0.105606138,61.91396837,2.275900083,1.481276157,2604.39,"0.77075822",652.99048,935.698,"0.302135433","190.5215381",0.026218113,"1.783366001",463.74,"463.74","0.504391374","0.599009912","0.779525845","0.834775337","0.831288935",27.82900968,0.064897289,"Jun22",2000
"273","20230623 08:38:39",32.8,NA,"LCOR-573","CO2",0.002973702,2.973701802,18.87300526,409.8370968,247.7197635,430.121,1499.980323,0.202296013,53.07158726,1.694102182,1.505101891,2989.46,"0.774107832",735.5010385,981.778,"0.250847912","158.1839857",0.016195411,"2.044944988",534.52,"534.52","0.4555592","0.550637354","0.817813063","0.803559883","0.867562391",25.10272903,0.122446464,"Jun22",400
"274","20230623 08:40:45",32.8,NA,"LCOR-573","CO2",0.003098292,3.098292263,13.3888412,301.2832667,190.5722441,315.262,1499.998333,0.211467068,52.82873154,1.683513428,1.502786155,2989.46,"0.774107832",720.4061923,956.755,"0.247031693","155.7793444",0.01184688,"2.124582573",531.23,"531.23","0.444758585","0.555428724","0.826897809","0.839726112","0.878375365",25.0349,0.12781742,"Jun22",300
"275","20230623 08:42:41",32.8,NA,"LCOR-573","CO2",0.002985313,2.985312881,7.966929275,201.3007419,133.3137436,209.479,1500.020645,0.205850126,53.64378274,1.713618813,1.485699613,2989.46,"0.774107832",709.47592,910.293,"0.220607079","139.1179647",0.007547788,"2.284063483",527.06,"527.06","0.420999612","0.524007797","0.844366066","0.854550221","0.89845259",25.10332903,0.1245296,"Jun22",200
"276","20230623 08:44:27",32.8,NA,"LCOR-573","CO2",0.003151625,3.15162452,2.458878531,101.3216167,80.41069628,103.51,1499.972,0.217401592,52.56087402,1.64202992,1.489237039,2989.46,"0.774107832",708.37616,867.73,"0.183644498","115.8050642",0.00318068,"2.445149989",527.37,"527.37","0.392241826","0.468192032","0.861759724","0.828094353","0.916844974",24.74291333,0.131283295,"Jun22",100
"277","20230623 08:46:27",32.8,NA,"LCOR-573","CO2",0.003240886,3.240886377,-0.123452563,50.37187,50.07989796,50.3217,1499.984,0.223238,53.07940757,1.686282818,1.492314386,2989.46,"0.774107832",708.0055,848.26,"0.165343763","104.2655873",0.001133132,"2.524226063",523.34,"523.34","0.383042935","0.431658562","0.868246476","0.810886518","0.925258378",24.9943,0.134683513,"Jun22",100
"278","20230623 08:48:02",32.8,NA,"LCOR-573","CO2",0.003126553,3.126552748,-2.853864034,4.456911613,25.87125651,50.944,1500.032258,0.217013351,53.43065984,1.700419418,1.479171949,2989.46,"0.774107832",712.72084,832.162,"0.143531139","90.51348465",-0.001031771,"2.59240148",525.31,"525.31","0.368740702","0.389246803","0.87547349","0.761419654","0.932214669",24.99954516,0.131054802,"Jun22",100
"279","20230623 08:50:10",32.8,NA,"LCOR-573","CO2",0.003246913,3.246912517,19.94077761,398.3394333,243.9832922,419.992,1499.983667,0.225399715,52.96480795,1.682371563,1.481478648,2989.46,"0.774107832",681.8906154,928.589,"0.265670156","167.5312166",0.017042009,"2.219357541",505.43,"505.43","0.455701069","0.582992172","0.829648193","0.97396294","0.890546497",24.91632667,0.135942505,"Jun22",400
"280","20230623 08:51:54",32.8,NA,"LCOR-573","CO2",0.003342149,3.342149432,20.36300808,399.8018387,244.0297295,421.633,1499.97129,0.228299879,52.71444813,1.689534105,1.506037719,2989.46,"0.774107832",703.4636923,987.153,"0.287381295","181.2207493",0.017376937,"2.02836541",512.55,"512.55","0.480779575","0.597740233","0.808389082","0.90967637","0.865239738",25.08366129,0.137629893,"Jun22",400
"281","20230623 08:54:02",32.8,NA,"LCOR-573","CO2",0.003554947,3.554946724,27.04411381,598.851,406.8100415,628.322,1500.021,0.249876815,53.35089428,1.703294549,1.469381403,2989.46,"0.774107832",743.6940769,1049.81,"0.291591739","183.8818954",0.022673664,"1.847620046",521.29,"521.29","0.50344348","0.579194587","0.785865641","0.817367565","0.838164307",24.96303,0.150132814,"Jun22",600
"282","20230623 08:56:14",32.8,NA,"LCOR-573","CO2",0.003647313,3.647312992,29.35876548,798.196,588.2702884,831.145,1499.943871,0.252924225,52.92891101,1.708717071,1.489965079,2989.46,"0.774107832",746.30576,1033.56,"0.27792701","175.2557063",0.024510161,"1.892391346",523.11,"523.11","0.493875537","0.562747066","0.793034241","0.801793982","0.84518628",25.09999032,0.151897562,"Jun22",800
"283","20230623 08:58:35",32.8,NA,"LCOR-573","CO2",0.003703374,3.703374393,30.4565095,998.6879677,775.6466038,1032.88,1499.985484,0.251861784,52.34530057,1.695133686,1.51904412,2989.46,"0.774107832",739.9062692,1012.61,"0.26930776","169.8253157",0.025379872,"1.95223235",517.57,"517.57","0.488875283","0.550872113","0.799732189","0.808455645","0.854239223",25.18113548,0.151281455,"Jun22",1000
"284","20230623 09:00:30",32.8,NA,"LCOR-573","CO2",0.003739444,3.739443891,28.66952422,1197.161419,986.4501135,1232.81,1499.990645,0.259066402,52.46143247,1.671559442,1.493601096,2989.46,"0.774107832",735.31436,1000.49,"0.265045768","167.1382522",0.0239629,"1.987995882",514.78,"514.78","0.485472119","0.545954664","0.803728159","0.815437289","0.859476535",24.92326774,0.155436703,"Jun22",1200
"285","20230623 09:03:08",32.8,NA,"LCOR-573","CO2",0.003577629,3.57762914,28.87429097,1499.409677,1267.998715,1534.89,1499.987419,0.24301526,51.91949743,1.675247606,1.51866077,2989.46,"0.774107832",737.5806154,999.044,"0.261713583","165.0366018",0.024125312,"1.992320659",519.7,"519.7","0.479802691","0.545460848","0.805914745","0.807612901","0.860101383",25.07492258,0.146167109,"Jun22",1500
"286","20230623 09:05:49",32.8,NA,"LCOR-573","CO2",0.003356556,3.356556017,28.0819745,1999.265226,1752.283454,2034.64,1499.980323,0.230991054,52.40764793,1.680561178,1.495837726,2989.46,"0.774107832",742.789,987.537,"0.24783679","156.2851518",0.0234972,"2.027187842",517.35,"517.35","0.476120895","0.52053332","0.809803366","0.783842245","0.865073804",24.98269677,0.139192929,"Jun22",2000
"295","20230623 09:39:25",30.2,NA,"LCOR-456","CO2",0.001771971,1.771971088,13.09018451,409.9219667,223.6753094,424.114,1499.971,0.11953697,53.79227877,1.70623304,1.495328259,2780.22,"0.732192416",673.57728,837.315,"0.195550922","123.3130776",0.011675657,"2.320399133",519.99,"519.99","0.378979237","0.51599376","0.859604996","1.76534722","0.954436801",25.11509333,0.073298188,"Jun22",400
"296","20230623 09:40:55",30.2,NA,"LCOR-456","CO2",0.001912278,1.912277565,9.235595015,301.5043667,178.4438053,310.772,1499.971333,0.12865905,53.39762184,1.683878495,1.50207103,2780.22,"0.732192416",658.26468,804.093,"0.18135753","114.362883",0.008619332,"2.45758513",516.62,"516.62","0.357512129","0.507276579","0.873001855","2.449702162","0.970756847",25.03305667,0.078778221,"Jun22",300
"297","20230623 09:42:41",30.2,NA,"LCOR-456","CO2",0.001953418,1.953417698,5.61165919,201.3658065,126.9856595,206.874,1500.170323,0.130290835,52.91114233,1.672448413,1.515683385,2780.22,"0.732192416",651.0696,784.576,"0.170163757","107.3183907",0.005745138,"2.543595522",520.31,"520.31","0.336826515","0.505197036","0.883063485","3.336659002","0.98034442",25.04454516,0.079757344,"Jun22",200
"298","20230623 09:44:26",30.2,NA,"LCOR-456","CO2",0.002157827,2.157826727,1.61819226,101.3425667,80.7812534,102.559,1500.000667,0.144499593,53.18584605,1.685306492,1.5133883,2780.22,"0.732192416",657.4023846,763.757,"0.139251903","87.81302476",0.002579415,"2.640189222",522.89,"522.89","0.31537125","0.441549135","0.893295619","5.541323159","0.99057159",25.10005667,0.088257402,"Jun22",100
"299","20230623 09:46:05",30.2,NA,"LCOR-456","CO2",0.002567037,2.567037457,-0.427089408,50.96386129,53.69482843,50.3561,1499.970645,0.176391745,53.53294379,1.672437841,1.483841126,2780.22,"0.732192416",661.5038,754.294,"0.123015959","77.57301694",0.000957754,"2.685857239",522.85,"522.85","0.306835266","0.400918581","0.897471837","9.536505653","0.995220214",24.87617097,0.107199393,"Jun22",100
"300","20230623 09:47:35",30.2,NA,"LCOR-456","CO2",0.002559751,2.559751449,-2.600437873,3.366163226,27.69791767,51.0565,1499.992581,0.173078248,53.49480679,1.694800553,1.506579926,2780.22,"0.732192416",661.88484,748.481,"0.115695869","72.95808003",-0.000765493,"2.714483066",524.65,"524.65","0.299047003","0.386881889","0.900765217","22.10777636","0.998075805",25.11414516,0.105240241,"Jun22",100
"301","20230623 09:49:43",30.2,NA,"LCOR-456","CO2",0.002948646,2.948646086,16.31787016,398.5504194,256.3346106,416.474,1499.994516,0.200729465,53.1023087,1.684917064,1.504064975,2780.22,"0.732192416",659.3139231,836.286,"0.211616692","133.4461649",0.014234676,"2.324484686",500.11,"500.11","0.40198688","0.526426862","0.852561499","1.929439796","0.954942289",25.04901935,0.121529262,"Jun22",400
"302","20230623 09:51:27",30.2,NA,"LCOR-456","CO2",0.003244218,3.244217759,16.715033,399.6927097,269.6787991,417.855,1500.01,0.227069568,54.07905804,1.72599695,1.469569346,2780.22,"0.732192416",672.046,864.874,"0.22295502","140.5975577",0.014549438,"2.214595421",514.32,"514.32","0.405323781","0.550066466","0.845291496","1.602759538","0.940898659",25.08363226,0.136914784,"Jun22",400
"303","20230623 09:53:38",30.2,NA,"LCOR-456","CO2",0.003653094,3.65309353,21.90353651,598.8335,443.7284939,623.229,1500.008333,0.25568983,53.62766431,1.678436742,1.47771334,2780.22,"0.732192416",719.4923077,927.059,"0.223898039","141.1920694",0.01866334,"1.998967703",532.81,"532.81","0.42526851","0.526486287","0.82457629","1.1373829","0.910350767",24.87548667,0.153494883,"Jun22",600
"304","20230623 09:55:44",30.2,NA,"LCOR-456","CO2",0.003708042,3.708042019,23.85105405,797.9237419,624.3260881,825.346,1499.99871,0.254106691,52.75245309,1.666739724,1.508827143,2780.22,"0.732192416",721.66332,922.448,"0.217665039","137.2606712",0.020207616,"2.01395851",530.2,"530.2","0.425225053","0.511881973","0.825669105","1.128739403","0.912615884",24.97830323,0.152582334,"Jun22",800
