SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
145,10:41:53,2023-08-28,Auto gsw+F,LI-COR Default,,145,,,0.123713,2.920191,0.118685,1.000852,1.653722,1.625530,2.491724,0.838002,16.023600,16.301502,24.562073,0.441786,PSF-00508_20230828104153,0.000000,0.000000,0.000000,94.414116,345.855560,0.727013,0.5,0.80,88.608345,61.63,60.58,22.18,20.97,101.45,156.5,156.3,0.1,305,3.821,61,-1,214,,,,,,,,17:42:44,2023-08-28,44.588726,-123.198967,62.599998,17,0.700000,10:38:54,2023-08-28,-0.10,0.001,0.001,0.018,0.108,0.472,-0.106,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,332.407593,25,-9.609582,331.938019,332.127014,-0.188995,2.495359,2.513075,1.655467,0.935690,0.305236,-0.014027,0.776104,0.369643,94.414116,0.000419,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104153,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
146,10:42:53,2023-08-28,Auto gsw+F,LI-COR Default,,146,,,0.247820,2.921172,0.228440,1.815410,1.670592,1.619509,2.460304,0.789711,15.965501,16.469099,24.254259,0.441786,PSF-00508_20230828104253,0.000000,0.000000,0.000000,85.421562,342.676941,0.750723,0.5,0.80,80.554054,62.21,60.30,22.20,20.77,101.44,156.6,156.1,0.3,268,3.820,53,12,341,,,,,,,,17:43:44,2023-08-28,44.588718,-123.198959,62.500000,18,0.670000,10:38:54,2023-08-28,-0.10,-0.001,0.000,0.008,-0.100,-0.351,0.049,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,320.879089,25,-15.313275,322.993744,320.799927,2.193817,2.494983,2.513869,1.656478,0.935124,0.305069,-0.016526,0.778840,0.338277,85.421562,0.000420,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104253,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
147,10:43:42,2023-08-28,Auto gsw+F,LI-COR Default,,147,,,0.064547,2.920851,0.063152,0.584896,1.652311,1.635845,2.572243,0.919932,16.126554,16.288876,25.357786,0.441786,PSF-00508_20230828104342,0.000000,0.000000,0.000000,105.625031,335.401855,0.685079,0.5,0.80,83.116013,61.45,60.84,22.22,21.49,101.44,156.6,155.9,0.4,303,3.820,48,-28,324,,,,,,,,17:44:33,2023-08-28,44.588852,-123.198944,62.700001,19,0.660000,10:38:54,2023-08-28,-0.10,-0.008,-0.002,-9999.000,0.236,1.498,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,326.102966,25,-6.596207,325.398102,325.978302,-0.580200,2.495709,2.512825,1.656146,0.934673,0.304837,-0.008495,0.781185,0.368445,105.625031,0.000419,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104342,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
148,10:44:10,2023-08-28,Auto gsw+F,LI-COR Default,,148,,,0.110106,2.919671,0.106105,0.963490,1.659481,1.632333,2.561437,0.901956,16.091812,16.359434,25.251066,0.441786,PSF-00508_20230828104410,0.000000,0.000000,0.000000,110.991959,314.094147,0.646628,0.5,0.80,119.936790,61.66,60.65,22.23,21.42,101.44,156.5,156.5,-0.0,464,3.819,27,5,265,,,,,,,,17:45:01,2023-08-28,44.588833,-123.198929,62.900002,16,0.750000,10:38:54,2023-08-28,-0.10,0.003,-0.000,-9999.000,0.114,-0.020,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,304.605591,25,-6.572480,304.827698,304.704498,0.123199,2.495441,2.513100,1.654931,0.936000,0.304629,-0.009478,0.782517,0.506489,110.991959,0.000421,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104410,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
149,10:44:36,2023-08-28,Auto gsw+F,LI-COR Default,,149,,,0.055780,2.920253,0.054734,0.520862,1.655088,1.640418,2.600204,0.945115,16.170712,16.315329,25.631973,0.441786,PSF-00508_20230828104436,0.000000,0.000000,0.000000,90.396881,171.732712,0.473619,0.5,0.80,93.480789,61.42,60.88,22.25,21.67,101.44,156.5,155.7,0.5,493,3.820,10,-14,2,,,,,,,,17:45:27,2023-08-28,44.588829,-123.198929,62.799999,15,0.760000,10:38:54,2023-08-28,-0.10,0.002,-0.002,-9999.000,-0.430,-1.146,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,168.743851,25,-2.098047,168.308609,168.735382,-0.426773,2.495753,2.512775,1.655530,0.934047,0.304406,-0.006882,0.783790,0.532084,90.396881,0.000424,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104436,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
150,10:44:59,2023-08-28,Auto gsw+F,LI-COR Default,,150,,,0.138420,2.919260,0.132154,1.109579,1.671418,1.640149,2.505577,0.834159,16.168816,16.477077,24.700331,0.441786,PSF-00508_20230828104459,0.000000,0.000000,0.000000,96.196892,344.419861,0.720699,0.5,0.80,87.004463,61.99,60.83,22.26,21.06,101.44,156.4,156.3,0.1,302,3.819,40,7,267,,,,,,,,17:45:50,2023-08-28,44.588802,-123.198929,63.299999,15,0.800000,10:38:54,2023-08-28,-0.10,0.003,0.003,0.013,0.614,0.258,-0.068,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,331.411957,25,-9.067503,330.623383,331.465759,-0.842377,2.495675,2.513547,1.654508,0.935584,0.304259,-0.013926,0.784966,0.367153,96.196892,0.000421,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104459,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
151,10:45:22,2023-08-28,Auto gsw+F,LI-COR Default,,151,,,0.142796,2.918436,0.136135,1.113044,1.658045,1.626653,2.470540,0.812495,16.035736,16.345203,24.354874,0.441786,PSF-00508_20230828104522,0.000000,0.000000,0.000000,97.315193,356.883148,0.727319,0.5,0.80,59.040977,61.46,60.30,22.27,20.83,101.44,156.3,156.2,0.0,203,3.818,12,50,17,,,,,,,,17:46:13,2023-08-28,44.588810,-123.198929,63.299999,15,0.790000,10:38:54,2023-08-28,-0.10,-0.001,-0.001,0.019,0.007,-0.323,-0.082,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,341.470245,25,-10.702867,342.354309,341.592712,0.761597,2.494958,2.512823,1.653663,0.935485,0.304172,-0.016610,0.785909,0.282063,97.315193,0.000425,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104522,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
152,10:45:43,2023-08-28,Auto gsw+F,LI-COR Default,,152,,,0.197948,2.920027,0.185381,1.480849,1.661580,1.619869,2.455448,0.793868,15.968856,16.380054,24.206099,0.441786,PSF-00508_20230828104543,0.000000,0.000000,0.000000,102.853058,337.501495,0.695252,0.5,0.80,96.138939,61.58,60.03,22.27,20.73,101.44,156.5,156.5,0.0,346,3.818,36,-16,36,,,,,,,,17:46:30,2023-08-28,44.588745,-123.198914,63.200001,16,0.800000,10:38:54,2023-08-28,-0.10,0.004,0.003,0.024,0.374,0.323,0.030,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,326.315033,25,-8.049051,325.509308,326.002380,-0.493073,2.494597,2.512984,1.655298,0.935997,0.304126,-0.017782,0.786869,0.404929,102.853058,0.000412,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104543,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
153,10:46:14,2023-08-28,Auto gsw+F,LI-COR Default,,153,,,0.314547,2.920800,0.283966,2.226069,1.677373,1.614720,2.456346,0.778973,15.918650,16.536304,24.215776,0.441786,PSF-00508_20230828104614,0.000000,0.000000,0.000000,103.657005,403.060059,0.742825,0.5,0.80,66.678894,62.16,59.84,22.28,20.74,101.44,156.6,156.5,0.1,224,3.815,16,-20,12,,,,,,,,17:47:05,2023-08-28,44.588966,-123.198891,63.400002,17,0.720000,10:38:54,2023-08-28,-0.10,0.001,0.003,0.010,-0.002,-0.109,0.105,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,384.399902,25,-12.845630,384.853729,384.708405,0.145325,2.494326,2.513782,1.656094,0.936146,0.304101,-0.017739,0.788524,0.300541,103.657005,0.000426,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104614,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
154,10:46:57,2023-08-28,Auto gsw+F,LI-COR Default,,154,,,0.027986,2.921404,0.027720,0.256309,1.622977,1.615763,2.541651,0.918674,15.928415,15.999537,25.055952,0.441786,PSF-00508_20230828104657,0.000000,0.000000,0.000000,78.382019,146.365662,0.464478,0.5,0.80,58.879620,60.16,59.89,22.27,21.30,101.44,156.7,156.1,0.4,317,3.814,56,-15,2,,,,,,,,17:47:48,2023-08-28,44.588947,-123.198875,64.000000,16,0.770000,10:38:54,2023-08-28,-0.10,0.000,-0.002,-9999.000,0.028,0.665,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,141.239761,25,-3.716070,139.909744,141.056778,-1.147034,2.494405,2.511019,1.656717,0.935028,0.304162,-0.011364,0.790312,0.380154,78.382019,0.000413,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104657,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
155,10:47:53,2023-08-28,Auto gsw+F,LI-COR Default,,155,,,0.292578,2.920227,0.265934,2.226500,1.674873,1.612177,2.506654,0.831781,15.893066,16.511137,24.710945,0.441786,PSF-00508_20230828104753,0.000000,0.000000,0.000000,99.199173,338.773895,0.707182,0.5,0.80,95.773758,61.98,59.66,22.30,21.07,101.44,156.5,156.5,0.0,339,3.814,32,-33,342,,,,,,,,17:48:44,2023-08-28,44.588810,-123.198853,65.000000,17,0.720000,10:38:54,2023-08-28,-0.10,0.001,0.003,0.013,-0.204,-0.584,-0.960,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,324.095978,25,-10.173563,324.121002,324.239624,-0.118622,2.494088,2.513538,1.655503,0.936080,0.303843,-0.014240,0.793128,0.398799,99.199173,0.000426,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104753,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
156,10:48:30,2023-08-28,Auto gsw+F,LI-COR Default,,156,,,0.048370,2.920007,0.047582,0.423692,1.631450,1.619511,2.516255,0.884806,15.965095,16.082783,24.805174,0.441786,PSF-00508_20230828104830,0.000000,0.000000,0.000000,96.741913,277.761230,0.651708,0.5,0.80,90.724426,60.29,59.85,22.32,21.13,101.44,156.5,156.2,0.2,348,3.814,52,-5,209,,,,,,,,17:49:17,2023-08-28,44.588753,-123.198845,64.900002,16,0.750000,10:38:54,2023-08-28,-0.10,0.001,0.004,-9999.000,0.086,0.242,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,271.221771,25,-4.435192,271.425598,271.424988,0.000610,2.494336,2.511189,1.655277,0.935364,0.303558,-0.013802,0.794831,0.406932,96.741913,0.000418,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104830,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
157,10:49:00,2023-08-28,Auto gsw+F,LI-COR Default,,157,,,0.169221,2.918863,0.159948,1.375131,1.666678,1.627911,2.520792,0.854114,16.048056,16.430231,24.850145,0.441786,PSF-00508_20230828104900,0.000000,0.000000,0.000000,92.954636,368.625275,0.747834,0.5,0.80,70.282005,61.55,60.12,22.33,21.16,101.44,156.4,156.3,0.0,235,3.813,30,13,302,,,,,,,,17:49:50,2023-08-28,44.588699,-123.198860,65.000000,16,0.750000,10:38:54,2023-08-28,-0.10,0.006,0.003,-9999.000,-0.304,1.521,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,349.154938,25,-13.444289,350.478882,349.418365,1.060516,2.494700,2.512931,1.654101,0.935730,0.303424,-0.013596,0.796449,0.309614,92.954636,0.000417,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104900,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
158,10:49:31,2023-08-28,Auto gsw+F,LI-COR Default,,158,,,0.063686,2.918525,0.062326,0.586798,1.650281,1.633731,2.585393,0.935112,16.105547,16.268700,25.487171,0.441786,PSF-00508_20230828104931,0.000000,0.000000,0.000000,97.087387,333.006989,0.708452,0.5,0.80,87.051888,60.83,60.22,22.36,21.57,101.44,156.3,155.7,0.4,307,3.813,24,-50,323,,,,,,,,17:50:22,2023-08-28,44.588734,-123.198830,64.500000,14,0.810000,10:49:20,2023-08-28,-0.16,0.000,0.003,-9999.000,-0.836,-0.914,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,325.389496,25,-5.048453,324.770447,325.794617,-1.024170,2.494833,2.512017,1.653754,0.934238,0.303055,-0.009236,0.798039,0.371787,97.087387,0.000430,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828104931,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
159,10:50:02,2023-08-28,Auto gsw+F,LI-COR Default,,159,,,0.022210,2.919145,0.022042,0.216441,1.645869,1.639767,2.620995,0.975126,16.165174,16.225327,25.838331,0.441786,PSF-00508_20230828105002,0.000000,0.000000,0.000000,88.731407,207.128937,0.571613,0.5,0.80,64.750450,60.56,60.33,22.39,21.80,101.44,156.4,156.3,0.1,283,3.812,41,46,270,,,,,,,,17:50:53,2023-08-28,44.588772,-123.198830,63.599998,15,0.750000,10:49:20,2023-08-28,-0.16,-0.001,0.001,-9999.000,0.571,0.146,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,201.070190,25,-4.254499,200.414307,201.050827,-0.636520,2.494971,2.511624,1.654390,0.935500,0.302674,-0.007037,0.799455,0.351132,88.731407,0.000418,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828105002,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
160,10:50:24,2023-08-28,Auto gsw+F,LI-COR Default,,160,,,0.032862,2.921298,0.032496,0.324852,1.666487,1.657347,2.658899,0.992412,16.338518,16.428627,26.212063,0.441786,PSF-00508_20230828105024,0.000000,0.000000,0.000000,101.422546,238.799103,0.575281,0.5,0.80,86.519157,61.26,60.92,22.41,22.03,101.44,156.7,155.5,0.7,376,3.810,36,40,242,,,,,,,,17:51:14,2023-08-28,44.588955,-123.198814,64.599998,17,0.720000,10:49:20,2023-08-28,-0.16,0.001,0.000,-0.006,-0.412,0.412,9.652,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,236.095901,25,-2.334408,234.997635,235.464096,-0.466461,2.495770,2.512592,1.656608,0.933669,0.302492,-0.004511,0.800463,0.430997,101.422546,0.000421,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828105024,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
161,10:51:14,2023-08-28,Auto gsw+F,LI-COR Default,,161,,,0.091713,2.921091,0.088921,0.803663,1.643422,1.620800,2.541282,0.897861,15.978629,16.201641,25.053185,0.441786,PSF-00508_20230828105114,0.000000,0.000000,0.000000,96.760513,259.087982,0.626534,0.5,0.80,87.883575,60.33,59.50,22.43,21.29,101.44,156.6,156.0,0.4,351,3.808,57,-17,260,,,,,,,,17:52:05,2023-08-28,44.588943,-123.198784,64.699997,16,0.740000,10:49:20,2023-08-28,-0.16,0.002,-0.002,-9999.000,0.097,0.256,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,252.708084,25,-4.568430,252.116211,252.561386,-0.445175,2.493830,2.511301,1.656394,0.934805,0.302225,-0.013236,0.802731,0.409211,96.760513,0.000408,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828105114,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
162,10:51:42,2023-08-28,Auto gsw+F,LI-COR Default,,162,,,0.121142,2.919552,0.116316,1.055854,1.639291,1.609534,2.541089,0.901798,15.867636,16.160999,25.051403,0.441786,PSF-00508_20230828105142,0.000000,0.000000,0.000000,100.962280,305.935089,0.669988,0.5,0.80,98.467484,60.17,59.08,22.43,21.29,101.43,156.4,156.3,0.1,367,3.808,33,-22,329,,,,,,,,17:52:33,2023-08-28,44.588852,-123.198776,64.099998,14,0.840000,10:49:20,2023-08-28,-0.16,0.000,0.001,0.016,0.040,0.457,2.456,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,296.210297,25,-6.966719,295.570129,295.982239,-0.412109,2.493259,2.511083,1.654809,0.935544,0.302208,-0.013267,0.803970,0.423626,100.962280,0.000410,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828105142,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
163,10:52:14,2023-08-28,Auto gsw+F,LI-COR Default,,163,,,0.084738,2.920686,0.082348,0.781496,1.638973,1.616968,2.581591,0.942618,15.940686,16.157627,25.450315,0.441786,PSF-00508_20230828105214,0.000000,0.000000,0.000000,120.687958,293.362183,0.588604,0.5,0.80,121.474426,60.15,59.35,22.43,21.55,101.44,156.6,156.2,0.2,516,3.808,17,-11,7,,,,,,,,17:53:05,2023-08-28,44.588718,-123.198776,63.700001,15,0.820000,10:49:20,2023-08-28,-0.16,0.002,0.001,0.021,-0.625,-2.494,-8.826,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,286.807190,25,-4.949893,285.181763,286.290619,-1.108856,2.493622,2.511058,1.655976,0.935438,0.302187,-0.010340,0.805535,0.551452,120.687958,0.000430,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828105214,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
164,10:52:49,2023-08-28,Auto gsw+F,LI-COR Default,,164,,,0.031799,2.920329,0.031457,0.317148,1.617797,1.608862,2.619152,1.001355,15.860466,15.948549,25.820093,0.441786,PSF-00508_20230828105249,0.000000,0.000000,0.000000,70.422295,136.626160,0.484562,0.5,0.80,61.757641,59.37,59.05,22.44,21.79,101.44,156.5,156.4,0.1,319,3.808,62,-33,26,,,,,,,,17:53:40,2023-08-28,44.588932,-123.198769,62.900002,14,1.090000,10:49:20,2023-08-28,-0.16,-0.002,-0.001,-9999.000,-2.308,-1.109,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,133.363007,25,-2.386425,132.438187,133.216843,-0.778656,2.493212,2.509975,1.655609,0.935919,0.302175,-0.007647,0.807140,0.381629,70.422295,0.000425,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828105249,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
165,10:53:41,2023-08-28,Auto gsw+F,LI-COR Default,,165,,,0.009118,2.920524,0.009090,0.091485,1.624817,1.622240,2.624313,0.999496,15.992704,16.018108,25.871552,0.441786,PSF-00508_20230828105341,0.000000,0.000000,0.000000,68.849442,122.816147,0.439411,0.5,0.80,55.895466,59.62,59.53,22.44,21.82,101.44,156.6,156.3,0.2,318,3.807,72,19,230,,,,,,,,17:54:32,2023-08-28,44.588932,-123.198769,63.099998,13,0.930000,10:49:20,2023-08-28,-0.16,-0.000,-0.003,-9999.000,1.432,2.924,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,116.833450,25,-4.373136,114.917992,116.568558,-1.650566,2.493869,2.510321,1.655809,0.935504,0.302148,-0.007303,0.809351,0.381102,68.849442,0.000418,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828105341,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
166,10:53:56,2023-08-28,Auto gsw+F,LI-COR Default,,166,,,0.005799,2.920000,0.005787,0.060487,1.633218,1.631513,2.670928,1.037710,16.083609,16.100410,26.330254,0.441786,PSF-00508_20230828105356,0.000000,0.000000,0.000000,78.925613,119.164627,0.337676,0.5,0.80,60.697498,59.93,59.87,22.44,22.11,101.44,156.5,156.4,0.1,449,3.806,43,-13,182,,,,,,,,17:54:47,2023-08-28,44.588913,-123.198761,63.099998,15,0.820000,10:49:20,2023-08-28,-0.16,0.001,0.004,-9999.000,-0.003,-0.059,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,115.917923,25,-2.448481,114.883659,115.666656,-0.782997,2.494327,2.510744,1.655270,0.935751,0.302138,-0.003999,0.809978,0.494161,78.925613,0.000422,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828105356,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
167,10:54:29,2023-08-28,Auto gsw+F,LI-COR Default,,167,,,0.061665,2.920198,0.060390,0.531617,1.646937,1.631962,2.521579,0.874642,16.087917,16.235538,24.857775,0.441786,PSF-00508_20230828105429,0.000000,0.000000,0.000000,120.409370,285.417358,0.578129,0.5,0.80,108.470093,60.43,59.88,22.44,21.17,101.44,156.5,156.3,0.1,469,3.806,23,-1,226,,,,,,,,17:55:20,2023-08-28,44.588875,-123.198753,63.099998,14,0.860000,10:49:20,2023-08-28,-0.16,-0.000,-0.005,-9999.000,-0.808,-0.834,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,279.705414,25,-4.475346,278.565643,279.023743,-0.458099,2.494350,2.511442,1.655474,0.935634,0.302139,-0.014764,0.811657,0.511099,120.409370,0.000425,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828105429,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
168,10:55:01,2023-08-28,Auto gsw+F,LI-COR Default,,168,,,0.031581,2.919335,0.031243,0.285724,1.638629,1.630576,2.547117,0.908488,16.075434,16.154835,25.111387,0.441786,PSF-00508_20230828105501,0.000000,0.000000,0.000000,75.132607,155.574081,0.517062,0.5,0.80,95.564491,60.12,59.83,22.44,21.33,101.43,156.4,156.2,0.1,462,3.805,41,-6,223,,,,,,,,17:55:52,2023-08-28,44.588833,-123.198730,63.000000,14,0.820000,10:49:20,2023-08-28,-0.16,0.003,0.001,-9999.000,0.142,-0.973,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,152.017593,25,-2.448481,151.519775,152.076111,-0.556335,2.494272,2.511010,1.654586,0.935456,0.302119,-0.012911,0.813225,0.505073,75.132607,0.000422,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828105501,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
169,10:55:32,2023-08-28,Auto gsw+F,LI-COR Default,,169,,,0.016208,2.920963,0.016118,0.159412,1.628378,1.623890,2.610632,0.982254,16.008968,16.053215,25.736675,0.441786,PSF-00508_20230828105532,0.000000,0.000000,0.000000,66.255569,102.415657,0.353072,0.5,0.80,56.658501,59.77,59.60,22.43,21.73,101.44,156.6,156.0,0.4,401,3.802,48,7,227,,,,,,,,17:56:23,2023-08-28,44.588707,-123.198715,64.099998,15,0.820000,10:49:20,2023-08-28,-0.16,0.000,0.001,-9999.000,0.611,1.160,-9999.000,1,150,0.005,2.000000,0,mpf,7000,500,5.000000,2.000000,300,300,300,98.978165,25,-2.511450,97.793701,98.827721,-1.034019,2.493968,2.510519,1.656262,0.934929,0.302188,-0.008246,0.814662,0.452682,66.255569,0.000415,2.400422,-0.000034,1.000000,2.415003,-0.000039,1.000000,0.602514,0.600977,0.107400,0.000000,PSF-00508_20230828105532,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
