obs,time,elapsed,date,hhmmss,averaging,instrument,row,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID,Duration,Fo,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
21,1658763351,3227.5,20220725 10:35:50,10:35:50,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658763351,0.006858364,6.858364332,-1.120856773,51.6112,54.30804893,5.480709341,5.208546275,0.484433776,2.947391846,0.444153665,0.280935415,241.7300231,29.32957767,29.32957767,4.099113429,61.96139107,2.592445441,4.183969075,1.506667989,-302.453867,56.47653301,4.239835807,-0.007475136,0,0,1,0,52938.66713,-,0,0,0,#DIV/0!,-1,RECT-360-20220725-10_35_44,10438.3,688.80936,820.71,0.160715283,0.5,1261.169401,-1.120856773,101.3445986,-9.58E-05,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.160715283,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.95,1261.169401,0.840807627,0.161158721,6,0.5,0: Broadleaf,2,1658763351,51.6112,50.8447,25.6884,19.0096,32.4432,21.9471,600.304,100.819,0.0999144,29.685,30.0312,999.9,0,0,10020,0,1497.01,-0.242565,51.9362,51.8299,6.67881,50.8447,19.0096,2.58987,1.91652,21.6026,16.771,1499.95,0.972991,0.0270089,0,688.756,4.99931,17649.7,13258.8,39,40.687,39.375,40,40.437,1454.57,40.38,0,91.5,0,688.80936,-0.341538481,518.7230793,17622.012,15,1658763369,10:36:08,1658763369,1658763180,21,1.032,-0.235,19.168,3.207,50,18,0.31,0.01,-0.169066775,-0.285906473,0.035530718,1,6.6734045,0.002742889,0.012782554,1,5,5,5-May,3.17398,2.79704,0.0095805,0.0151055,0.112527,0.101833,30558.7,24329.2,28984,24170.3,32260.8,31696.2,39957.3,39430.2,2.1323,1.79455,0.0164509,0,29.7635,999.9,53.4,34.7,29.4246,61.8374,38.6899,1,0.291288,2.17595,20.2475,5.22642,11.9089,4.96375,3.292,9999,9999,9999,999.9,1.87726,1.87551,1.87425,1.87347,1.87492,1.86987,1.87408,1.87914,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,19.168,3.7413,17.37485709,0.024434451,-8.29E-06,1.04E-09,1.639864128,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.3,2.9,0.247803,2.48901,1.42578,2.28394,1.54785,2.40845,37.0509,15.2528,18,638.757,404.385,26.4443,30.9562,30.0003,30.7758,30.6976,5.00241,34.4545,19.456,26.4125,50.792,19.1026,94.4057,100.322
22,1658763445,3321.5,20220725 10:37:24,10:37:24,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658763445,0.006877715,6.87771506,-4.463130495,9.64902,24.80773744,2.503677066,0.973810294,0.495001707,2.946583351,0.453016026,0.286609908,241.7380031,29.24161686,29.24161686,4.078346229,62.36237713,2.596795154,4.164041324,1.481551074,-303.3072341,57.26498176,4.296564065,-0.007685228,0,0,1,0,52929.9371,-,0,0,0,#DIV/0!,-1,RECT-361-20220725-10_37_18,10438.2,698.8442308,807.08,0.134107857,0.5,1261.211401,-4.463130495,84.56917908,-0.002745876,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.134107857,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500,1261.211401,0.8408076,0.161158669,6,0.5,0: Broadleaf,2,1658763445,9.64902,5.25445,25.7304,19.033,-9.99598,21.9862,600.3,100.823,0.100233,29.6021,29.9515,999.9,0,0,10015,0,1504.38,2.91176,8.38188,5.3564,6.69739,5.25445,19.033,2.59423,1.91898,21.6301,16.7912,1500,0.972991,0.0270089,0,699.68,4.99931,17652.9,13259.2,39,40.812,39.5,40,40.5,1454.62,40.38,0,93.5,0,698.8442308,9.546598292,-915.6410216,17661.95,15,1658763464,10:37:43,1658763464,1658763180,22,1.595,-0.235,19.645,3.207,5,18,0.39,0.01,2.947021,-0.311956548,0.03690974,1,6.703056,-0.169991144,0.018487649,1,5,5,5-May,3.17394,2.79733,-0.00292886,0.00155513,0.112668,0.10192,30942.5,24662.7,28982.3,24169.4,32252.9,31691.6,39954.3,39428.9,2.13223,1.79387,0.0123456,0,29.7506,999.9,52.9,34.7,29.1468,62.5174,38.8021,1,0.291707,1.70811,20.2533,5.22523,11.9087,4.96385,3.292,9999,9999,9999,999.9,1.87729,1.8756,1.87435,1.87347,1.875,1.86992,1.8741,1.87916,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,19.645,3.7442,18.40727021,0.024434451,-8.29E-06,1.04E-09,1.639864128,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.3,4.4,0.0317383,4.99756,1.42578,2.28394,1.54785,2.40723,37.1702,15.2265,18,638.917,404.165,26.5033,30.9832,30.0001,30.7971,30.7214,0,34.2145,15.7981,26.5219,52.8389,19.0135,94.3993,100.318
23,1658763572,3448.5,20220725 10:39:31,10:39:31,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658763572,0.006813484,6.81348379,22.33136333,397.352,309.7223795,31.25810545,40.10194787,0.487067744,2.943615915,0.446320582,0.282326719,241.7565761,29.29579696,29.29579696,4.091127058,62.34025305,2.601532019,4.173117516,1.489595039,-300.4746351,54.60785189,4.103202497,-0.007004676,0,0,1,0,52837.78233,-,0,0,0,#DIV/0!,-1,RECT-362-20220725-10_39_25,10438.1,700.84796,951.68,0.263567628,0.5,1261.311901,22.33136333,166.2204928,0.018497695,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.263567628,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500.12,1261.311901,0.840807336,0.161158158,6,0.5,0: Broadleaf,2,1658763572,397.352,422.386,25.7774,19.1408,370.944,22.0299,600.113,100.823,0.0999798,29.6399,30.0043,999.9,0,0,9998.12,0,1513.37,-23.464,409.478,430.629,6.63658,422.386,19.1408,2.59894,1.92983,21.6598,16.88,1500.12,0.972996,0.0270038,0,704.068,4.99931,17806,13260.3,39.187,41,39.562,40.25,40.625,1454.75,40.37,0,126.5,0,700.84796,27.89469236,574.3307704,17759.084,15,1658763608,10:40:07,1658763608,1658763180,23,-2.048,-0.235,26.408,3.207,423,18,0.17,0.01,-23.71993415,1.354862718,0.14092174,1,6.644804146,-0.016607247,0.003266287,1,5,5,5-May,3.17343,2.79693,0.0942882,0.10473,0.112808,0.102311,27937.8,22110.5,28977.5,24165.9,32244.6,31677.4,39945.8,39423.9,2.13168,1.79422,0.00258535,0,29.9622,999.9,52.4,34.8,29.0309,62.6274,38.9183,1,0.300457,2.33912,20.2455,5.22508,11.9099,4.96375,3.292,9999,9999,9999,999.9,1.87729,1.87555,1.87429,1.87347,1.87495,1.8699,1.87408,1.87913,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,26.408,3.7475,20.0025,0.0244345,-8.29E-06,1.04E-09,1.639864128,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.8,6.5,1.08643,2.45728,1.42578,2.28516,1.54785,2.323,37.4098,15.209,18,639.133,404.779,26.0511,31.059,30.0003,30.8595,30.7853,21.7807,33.1033,10.4991,26.0434,422.49,19.2027,94.381,100.305
24,1658763684,3560.5,20220725 10:41:23,10:41:23,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658763684,0.006973661,6.973661266,24.01130071,399.847,307.5887123,31.04187192,40.35258403,0.495803176,2.940814596,0.453612524,0.286998706,241.7507711,29.20651284,29.20651284,4.070083953,61.74417305,2.569616527,4.161715025,1.500467426,-307.5384618,61.18055486,4.598330359,-0.008805526,0,0,1,0,52765.29816,-,0,0,0,#DIV/0!,-1,RECT-363-20220725-10_41_17,10437.8,729.9046538,1009.9,0.277250566,0.5,1261.278601,24.01130071,174.8451027,0.019830116,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.277250566,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500.08,1261.278601,0.840807557,0.161158586,6,0.5,0: Broadleaf,2,1658763684,399.847,426.64,25.4619,18.6675,373.719,21.7365,600.15,100.82,0.100062,29.5924,30.0002,999.9,0,0,9982.5,0,1521.05,-26.9393,410.144,434.756,6.79442,426.64,18.6675,2.56706,1.88205,21.458,16.4854,1500.08,0.972991,0.0270089,0,730.991,4.99931,18505.7,13259.9,39.312,41.125,39.687,40.437,40.812,1454.7,40.38,0,111.5,0,729.9046538,8.493641026,305.5487189,18369.36538,15,1658763711,10:41:51,1658763711,1658763180,24,-0.271,-0.235,26.128,3.207,422,18,0.06,0.01,-26.80502,-0.328415009,0.064131171,1,6.8065935,-0.074104165,0.007295642,1,5,5,5-May,3.17341,2.79688,0.0948147,0.105501,0.111724,0.100497,27916.7,22088.3,28972.9,24162.8,32280,31738,39939.8,39418.9,2.13063,1.7902,-0.00429153,0,30.0701,999.9,51.9,35,29.0774,62.3473,39.4311,1,0.308262,2.38579,20.2449,5.22642,11.9128,4.96375,3.292,9999,9999,9999,999.9,1.8773,1.87561,1.87431,1.87354,1.875,1.86995,1.87411,1.87922,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,26.128,3.7254,17.9543911,0.024434451,-8.29E-06,1.04E-09,1.639864128,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.3,8.4,1.09253,2.45117,1.42578,2.28638,1.54785,2.34741,37.6504,15.1827,18,639.16,403.056,26.0057,31.1563,30.0004,30.9407,30.8646,21.8772,34.437,6.57002,26.0051,426.78,18.7205,94.3666,100.292
25,1658763800,3676.5,20220725 10:43:19,10:43:19,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658763800,0.006504834,6.504833765,32.32668379,600.327,460.8971596,46.5166427,60.5887799,0.439570256,2.943998914,0.406094231,0.256603802,241.7300231,29.27532171,29.27532171,4.086292944,60.79800337,2.522582095,4.149119963,1.563710849,-286.863169,41.97716607,3.151843875,-0.004135994,0,0,1,0,52866.37015,-,0,0,0,#DIV/0!,-1,RECT-364-20220725-10_43_13,10438.6,775.36676,1118.71,0.306909959,0.5,1261.169401,32.32668379,193.5327244,0.026425224,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.306909959,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.95,1261.169401,0.840807627,0.161158721,6,0.5,0: Broadleaf,2,1658763800,600.327,636.547,24.9943,18.6541,569.659,21.7123,600.194,100.826,0.100295,29.5398,29.938,999.9,0,0,10000,0,1527.31,-37.7843,614.39,648.647,6.78181,636.547,18.6541,2.56461,1.88082,21.4424,16.4752,1499.95,0.972991,0.0270089,0,776.173,4.99931,18617.4,13258.8,39.375,41.375,39.875,40.5,41,1454.57,40.38,0,115.7,0,775.36676,3.703384626,422.8769274,18497.488,15,1658763833,10:43:53,1658763833,1658763833,25,0.984,0.02,30.668,3.282,637,19,0.11,0.02,-37.97495122,1.984099652,0.210417877,1,6.802439024,-0.014910732,0.012116473,1,5,5,5-May,3.17338,2.79725,0.129812,0.140994,0.111618,0.10043,26829.9,21206.9,28966.4,24158.6,32278,31736.9,39930.7,39412.8,2.1295,1.78843,-0.0057146,0,30.031,999.9,51.2,35.2,29.0029,62.0873,39.2588,1,0.315762,1.94915,20.2504,5.22508,11.9107,4.96365,3.292,9999,9999,9999,999.9,1.87729,1.8756,1.87439,1.87354,1.875,1.86996,1.87411,1.87925,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,30.668,3.282,17.68343131,0.024434451,-8.29E-06,1.04E-09,1.639864128,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.5,10.3,1.51367,2.43408,1.42578,2.2876,1.54785,2.31812,37.9164,15.1652,18,639.322,402.714,26.2708,31.2659,30.0003,31.0411,30.9637,30.3169,34.5388,1.96942,26.3044,636.985,18.657,94.3452,100.276
26,1658763924,3800.5,20220725 10:45:23,10:45:23,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658763924,0.007027431,7.02743103,36.27539254,799.046,655.6097289,66.16094234,80.63583256,0.498655323,2.942047707,0.456016453,0.288536774,241.7220431,29.23490309,29.23490309,4.076764908,61.67145088,2.572851473,4.171867917,1.503913434,-309.9097084,63.41245781,4.765753403,-0.009454133,0,0,1,0,52793.33495,-,0,0,0,#DIV/0!,-1,RECT-365-20220725-10_45_17,10438.6,784.13532,1136.13,0.309819017,0.5,1261.127401,36.27539254,195.3606259,0.029557198,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.309819017,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.9,1261.127401,0.840807654,0.161158773,6,0.5,0: Broadleaf,2,1658763924,799.046,840.924,25.4952,18.649,765.77,21.7488,600.181,100.815,0.100132,29.6347,29.9642,999.9,0,0,9990,0,1533.5,-42.1714,819.65,856.905,6.8462,840.924,18.649,2.5703,1.8801,21.4787,16.4692,1499.9,0.972991,0.0270089,0,785.22,4.99931,18956.7,13258.3,39.375,41.375,39.875,40.375,40.875,1454.52,40.38,0,123.7,0,784.13532,13.23576926,503.2000033,18960.952,15,1658763960,10:46:00,1658763960,1658763833,26,-0.159,0.02,33.276,3.282,833,19,0.08,0.02,-42.27451463,0.157561672,0.055634914,1,6.814969024,0.109747735,0.014272123,1,5,5,5-May,3.17332,2.79701,0.159252,0.170248,0.111725,0.100388,25918.3,20482.6,28963.5,24157.5,32271.6,31737.7,39926.2,39410.7,2.12892,1.788,0.00754744,0,29.8414,999.9,51.1,35.4,29.2686,62.3773,39.2468,1,0.317439,1.5859,20.2543,5.22538,11.9095,4.9637,3.292,9999,9999,9999,999.9,1.87732,1.87561,1.87438,1.87358,1.875,1.86996,1.87414,1.87921,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,33.276,3.7464,18.66730632,0.024434451,-8.29E-06,1.04E-09,1.659878528,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.5,1.5,1.90186,2.40967,1.42578,2.2876,1.54785,2.39258,38.062,15.1565,18,639.384,402.791,26.7435,31.2958,30.0002,31.0904,31.012,38.0968,35.1422,0,26.7486,841.458,18.6225,94.3351,100.271
27,1658764045,3922,20220725 10:47:25,10:47:25,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658764045,0.006889241,6.889240647,38.25139396,997.882,842.3339323,85.00603161,100.7035162,0.495140002,2.943947438,0.453097728,0.286665337,241.7613641,29.2984903,29.2984903,4.091763314,62.42203325,2.608277201,4.178456012,1.483486113,-303.8155125,57.70998423,4.33634206,-0.007822166,0,0,1,0,52843.33158,-,0,0,0,#DIV/0!,-1,RECT-366-20220725-10_47_18,10437.9,779.06048,1126.79,0.308601887,0.5,1261.337101,38.25139396,194.6255045,0.031118877,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.308601887,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500.15,1261.337101,0.84080732,0.161158127,6,0.5,0: Broadleaf,2,1658764045,997.882,1042.99,25.8457,19.1372,962.757,22.0748,600.24,100.817,0.100259,29.6621,30.0314,999.9,0,0,10000.6,0,1540.58,-44.9581,1024.51,1063.34,6.70856,1042.99,19.1372,2.6057,1.92936,21.7022,16.8762,1500.15,0.972996,0.0270038,0,782.115,4.99931,19499.9,13260.6,39.562,41.5,40,40.625,41,1454.78,40.37,0,121.3000002,0,779.06048,16.21853845,3097.069221,18759.168,15,1658764071,10:47:51,1658764071,1658763833,27,-0.56,0.02,35.125,3.282,1034,19,0.09,0.02,-44.12206,1.519438649,0.463280708,1,6.72007725,0.04141137,0.009722472,1,5,5,5-May,3.17337,2.79722,0.185228,0.195844,0.112886,0.102221,25112.4,19847.1,28959.6,24154.7,32225.2,31669.9,39920,39406.2,2.12825,1.78738,-5.22E-05,0,30.0322,999.9,51,35.5,29.3754,62.3273,38.7019,1,0.327538,2.70429,20.2395,5.22538,11.9114,4.96325,3.292,9999,9999,9999,999.9,1.87732,1.87561,1.87438,1.87357,1.875,1.86996,1.87415,1.87926,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,35.125,3.7709,18.50886552,0.024434451,-8.29E-06,1.04E-09,1.659878528,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.4,3.5,2.27539,2.41455,1.42578,2.2876,1.54785,2.27661,38.1593,15.1127,18,639.573,402.913,25.844,31.3655,30.0003,31.1598,31.0843,45.5622,33.9232,0,25.8212,1043.77,19.0825,94.3213,100.259
28,1658764158,4035,20220725 10:49:18,10:49:18,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658764158,0.007207047,7.207046871,38.12729074,1197.66,1041.146419,105.0681956,120.8628997,0.510961151,2.945916487,0.46634587,0.295149353,241.7310401,29.14554475,29.14554475,4.055768844,61.20994471,2.547207358,4.161427314,1.508561486,-317.830767,70.77907854,5.308905606,-0.011742811,0,0,1,0,52912.46044,-,0,0,0,#DIV/0!,-1,RECT-367-20220725-10_49_11,10437.2,769.2451154,1116.77,0.311187518,0.5,1261.177501,38.12729074,196.2313482,0.031024412,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.311187518,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.96,1261.177501,0.840807422,0.161158324,6,0.5,0: Broadleaf,2,1658764158,1197.66,1244.41,25.2409,18.2171,1160.7,21.5123,600.114,100.816,0.099869,29.5912,29.979,999.9,0,0,10011.9,0,1548.86,-46.941,1228.48,1267.5,7.02374,1244.41,18.2171,2.54469,1.83658,21.3152,16.1016,1499.96,0.972996,0.0270038,0,777.747,4.99931,18717,13258.9,39.625,41.625,40.125,40.75,41.062,1454.59,40.37,0,112.5,0,769.2451154,21.36468369,380.3247845,18495.24231,15,1658764185,10:49:45,1658764185,1658763833,28,-0.141,0.02,36.96,3.282,1234,19,0.07,0.02,-45.1644,-0.004338462,0.768072977,1,6.98889825,0.195175497,0.027461679,1,5,5,5-May,3.17299,2.79693,0.208715,0.218899,0.110831,0.0987052,24382.5,19274.4,28954.8,24152.1,32296.2,31793,39913.2,39402.8,2.12762,1.78452,-0.00822544,0,30.1128,999.9,51.1,35.6,29.5955,61.9773,39.4792,1,0.330953,2.09548,20.2488,5.22657,11.9108,4.9634,3.292,9999,9999,9999,999.9,1.87735,1.87561,1.87439,1.87362,1.875,1.86996,1.87422,1.87925,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,36.96,3.7286,17.94842253,0.024434451,-8.29E-06,1.04E-09,1.659878528,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.4,5.4,2.63306,2.38403,1.42578,2.2876,1.54785,2.42798,38.2568,15.1039,18,639.839,401.791,26.1868,31.4494,30.0004,31.2332,31.1559,52.7147,37,0,26.1886,1246.17,18.2555,94.3053,100.25
29,1658764274,4151,20220725 10:51:14,10:51:14,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658764274,0.006980421,6.98042095,37.21058397,1497.203,1335.194258,134.7370466,151.0856635,0.502698237,2.941995388,0.459396589,0.290701884,241.7086961,29.136744,29.136744,4.053706088,62.01241458,2.570701469,4.145462625,1.483004619,-307.8365639,61.50153543,4.617445412,-0.008886995,0,0,1,0,52810.99431,-,0,0,0,#DIV/0!,-1,RECT-368-20220725-10_51_07,10437.4,775.008,1092.48,0.29059754,0.5,1261.059901,37.21058397,183.2304522,0.030300372,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29059754,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.82,1261.059901,0.840807497,0.16115847,6,0.5,0: Broadleaf,2,1658764274,1497.203,1544.85,25.4747,18.6742,1458.4,21.7299,600.185,100.812,0.0999428,29.5245,29.8936,999.9,0,0,9990,0,1556.29,-47.4169,1536.58,1574.25,6.80051,1544.85,18.6742,2.56816,1.88259,21.465,16.4899,1499.82,0.972991,0.0270089,0,777.524,4.99931,18841.7,13257.6,39.625,41.687,40.187,40.625,41.125,1454.45,40.37,0,115.7,0,775.008,-10.4386923,-6.34615366,18859.42,15,1658764314,10:51:54,1658764314,1658763833,29,-0.457,0.02,38.803,3.282,1531,19,0.08,0.02,-45.9157725,0.779332458,0.617383271,1,6.77045975,-0.008037636,0.003758809,1,5,5,5-May,3.17306,2.79682,0.240448,0.249931,0.111598,0.100432,23399,18504.4,28951.2,24149.5,32265.4,31729.8,39908.2,39399.1,2.1264,1.785,-0.00572205,0,29.9867,999.9,51.1,35.6,29.5958,62.1073,38.9103,1,0.335437,1.81735,20.2516,5.22133,11.9111,4.9633,3.29135,9999,9999,9999,999.9,1.87732,1.87561,1.87438,1.87361,1.875,1.86996,1.87419,1.87926,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,38.803,3.7448,17.80736511,0.024434451,-8.29E-06,1.04E-09,1.659878528,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.5,7.4,3.14697,2.38892,1.42578,2.2876,1.54785,2.33398,38.3301,15.0777,18,639.6,402.492,26.3651,31.5158,30,31.3019,31.2235,63.008,36.1427,0,26.4553,1546.09,18.5508,94.2937,100.24
30,1658764435,4312.1,20220725 10:53:55,10:53:55,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658764435,0.006606162,6.606161679,33.9762374,2002.919,1820.320921,183.7047179,202.1323084,0.437059197,2.943546142,0.403944435,0.255231097,241.7294441,29.37421639,29.37421639,4.109687675,60.14181456,2.513404469,4.179129758,1.596283206,-291.3317301,46.12929725,3.467988677,-0.005000058,0,0,1,0,52831.32186,-,0,0,0,#DIV/0!,-1,RECT-369-20220725-10_53_48,10436.9,810.12768,1081.92,0.251212955,0.5,1261.169101,33.9762374,158.4110081,0.027733186,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.251212955,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.95,1261.169101,0.840807427,0.161158335,6,0.5,0: Broadleaf,2,1658764435,2002.919,2050.12,24.9052,18.4645,1959.29,21.6432,600.087,100.819,0.0998631,29.6649,30.0678,999.9,0,0,9998.12,0,1565.75,-49.6067,2052.61,2088.68,6.91711,2050.12,18.4645,2.55894,1.86157,21.4063,16.3136,1499.95,0.972996,0.0270038,0,810.503,4.99931,19098.2,13258.7,39.687,41.687,40.187,40.875,41.125,1454.58,40.37,0,160.9000001,0,810.12768,29.27484609,446.6538442,18997.868,15,1658764472,10:54:32,1658764472,1658764463,30,2.233,-0.007,43.629,3.262,2049,18,0.04,0.01,-52.56602439,10.7351122,1.208763793,0,6.936511951,-0.232054495,0.031744017,1,3,5,5-Mar,3.17277,2.7968,0.286387,0.294878,0.111274,0.0996233,21976.4,17389.1,28947.8,24146,32274.9,31755.1,39903.1,39392.7,2.1261,1.78468,-0.000745058,0,30.0799,999.9,51.1,35.8,29.9222,62.3873,39.4952,1,0.342406,2.54707,20.2424,5.22403,11.9122,4.96375,3.292,9999,9999,9999,999.9,1.87734,1.87561,1.87439,1.87362,1.87501,1.86996,1.87418,1.87927,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,43.629,3.262,17.35026691,0.024434451,-8.29E-06,1.04E-09,1.659878528,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,2,10,3.94897,2.34497,1.42578,2.28638,1.54785,2.41699,38.4034,15.0426,18,640.041,402.754,26.1014,31.5743,30.0004,31.3683,31.2921,79.078,36.9905,0,26.0497,2049.12,18.3958,94.2819,100.224
