obs,time,elapsed,date,hhmmss,averaging,instrument,row,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID,Duration,Fo,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
21,1657769335,2824,20220713 22:28:55,10:28:55,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657769335,0.003554158,3.554158044,-0.555216289,50.3363,52.55307972,5.326363782,5.101688553,0.285704933,2.14620531,0.266132739,0.167979582,241.7677481,26.98324662,26.98324662,3.575639429,65.7730933,2.261073621,3.437687826,1.314565808,-156.7383697,-77.30872045,-7.746548057,-0.02589017,0,0,1,0,31725.30358,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.370701,-0.555216289,#DIV/0!,-0.000440169,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1500.19,1261.370701,0.840807298,0.161158085,6,0.5,0: Broadleaf,2,1657769335,50.3363,49.9602,22.3091,18.8362,43.2483,20.5321,600.34,101.252,0.100077,26.3151,26.396,999.9,0,0,5987.5,0,1527.54,0.0360184,51.1371,50.9193,3.47295,49.9602,18.8362,2.25885,1.90721,19.3859,16.6943,1500.19,0.973001,0.0269987,0,754.399,4.99931,18910.8,13260.9,37.812,39.812,38.25,39.125,39.562,1454.82,40.37,0,1172.4,0,754.3384,0.252846157,-48.12308181,18743.736,15,1657769353,22:29:13,1657769353,1657696037,18,0.344,0.003,7.088,1.349,50,19,0.2,0.02,-0.040460446,-0.135293759,0.022807071,0,3.496802683,-0.020507666,0.025795183,1,1,2,2-Jan,3.18008,2.76923,0.0130447,0.015155,0.109093,0.102806,31228.3,24491.9,29696.1,24311.7,34237.8,31845.4,42254.5,39666,2.1902,1.9191,0.11792,0,24.4625,999.9,59.8,30.5,25.8939,33.4119,38.9623,1,-0.12987,-0.34506,20.2668,5.22837,11.9078,4.96525,3.292,9999,9999,9999,999.9,1.87694,1.87527,1.8738,1.87302,1.87454,1.86951,1.87372,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,7.088,1.777,6.316438969,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1221.6,0.244141,2.50122,1.42578,2.27905,1.54785,2.2522,33.8283,15.3316,18,628.627,438.819,24.9993,25.7302,29.9996,25.7232,25.6716,4.91783,31.4901,77.09,25,50,18.8671,98.5266,100.917
22,1657769429,2918,20220713 22:30:29,10:30:29,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657769429,0.003454435,3.454435086,-3.034260435,6.844992,24.9211046,2.525803173,0.693753459,0.279984758,2.149301307,0.26118592,0.164824901,241.7102921,27.08558822,27.08558822,3.597190965,66.50767949,2.295683047,3.451756346,1.301507917,-152.3405873,-81.26046277,-8.137779589,-0.028537578,0,0,1,0,31797.78283,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.068301,-3.034260435,#DIV/0!,-0.002406103,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1499.83,1261.068301,0.840807492,0.161158459,6,0.5,0: Broadleaf,2,1657769429,6.844992,3.83526,22.6506,19.2754,-0.432008,20.856,600.176,101.252,0.0999751,26.3843,26.3864,999.9,0,0,6001.25,0,1532.23,2.38834,6.36784,3.91064,3.37513,3.83526,19.2754,2.29341,1.95167,19.6302,17.0576,1499.83,0.972991,0.0270089,0,759.507,4.99931,19383.9,13257.7,39.312,41.187,39.625,41.562,40.937,1454.46,40.37,0,1266.6,0,759.2357308,0.535897431,-183.5555554,19413.38462,15,1657769448,22:30:47,1657769448,1657696037,19,0.652,0.003,7.277,1.349,4,19,0.29,0.02,2.38569525,-0.190909981,0.020769013,0,3.38116875,0.013873058,0.007492277,1,1,2,2-Jan,3.17984,2.7692,-0.000129626,0.0011588,0.11032,0.104497,31650,24844.4,29700.1,24315.5,34192.3,31788.6,42259.1,39672.1,2.19195,1.92065,0.123031,0,24.3691,999.9,60.3,30.6,26.2617,33.5019,39.4431,1,-0.139129,-0.331294,20.2666,5.22762,11.9072,4.9642,3.292,9999,9999,9999,999.9,1.87696,1.87531,1.87392,1.87302,1.87457,1.86951,1.87377,1.87882,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,7.277,1.7946,6.660023971,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1223.2,0.0317383,4.99756,1.42578,2.27783,1.54785,2.34375,33.8735,15.3053,18,629.334,439.415,25.0013,25.6264,29.9998,25.6708,25.6338,0,30.9402,75.5185,25,0,19.2258,98.5384,100.933
23,1657769524,3012.5,20220713 22:32:03,10:32:03,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657769524,0.003489956,3.489955639,15.6519691,383.168,281.023767,28.4822728,38.83477765,0.279537786,2.150145268,0.260803596,0.164580696,241.7059421,27.2734905,27.2734905,3.637055578,66.4411826,2.320673101,3.492823292,1.316382477,-153.9070437,-79.82046844,-8.005979548,-0.027549591,0,0,1,0,31798.23776,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.050901,15.6519691,#DIV/0!,0.012411846,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1499.81,1261.050901,0.840807103,0.161157708,6,0.5,0: Broadleaf,2,1657769524,383.168,400.152,22.8972,19.4882,373.458,21.0898,600.184,101.252,0.0998291,26.5849,26.5143,999.9,0,0,6005,0,1544.36,-16.2532,392.895,408.106,3.40891,400.152,19.4882,2.31839,1.97323,19.8047,17.2311,1499.81,0.973006,0.0269935,0,720.264,4.99931,18859.3,13257.6,38.437,39.687,38.75,39.625,39.875,1454.46,40.35,0,1360.8,0,725.72572,-50.00207684,-254.9538445,18788.752,15,1657769543,22:32:22,1657769543,1657696037,20,-0.845,0.003,9.71,1.349,400,19,0.08,0.02,-15.45507317,-6.181126829,0.631024621,0,3.406601707,0.103790801,0.012823965,1,1,2,2-Jan,3.17983,2.76907,0.0964547,0.102237,0.111187,0.105299,28592.2,22326.6,29698.8,24311.8,34160.6,31758.8,42257.4,39666.6,2.19173,1.9212,0.127669,0,24.4212,999.9,60.1,30.7,26.3227,33.9519,39.6715,1,-0.135036,-0.253886,20.264,5.22448,11.9074,4.96415,3.29133,9999,9999,9999,999.9,1.87688,1.87524,1.87388,1.87302,1.87454,1.86951,1.87373,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,9.71,1.8074,7.31235273,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1224.8,1.04248,2.46216,1.42578,2.27783,1.54785,2.2644,33.9639,15.2878,18,629.425,439.96,25.0012,25.6531,30.0008,25.6942,25.6625,20.8819,29.1344,74.0153,25,400,19.6438,98.5342,100.918
24,1657769619,3107.5,20220713 22:33:38,10:33:38,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657769619,0.003627106,3.627106319,15.69863748,383.081,287.2012887,29.10874036,38.82644613,0.300974072,2.148189091,0.279357302,0.17641094,241.7517881,27.15218879,27.15218879,3.611276824,67.1158932,2.333928735,3.477460589,1.277348089,-159.9553887,-74.36233787,-7.45800141,-0.02393986,0,0,1,0,31755.73426,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.286701,15.69863748,#DIV/0!,0.012446526,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1500.09,1261.286701,0.840807352,0.161158189,6,0.5,0: Broadleaf,2,1657769619,383.081,400.161,23.0277,19.4858,373.485,21.2136,600.285,101.253,0.100098,26.5101,26.544,999.9,0,0,5996.25,0,1548.65,-17.0803,392.11,408.113,3.54191,400.161,19.4858,2.33162,1.97299,19.8965,17.2292,1500.09,0.973001,0.0269986,0,735.62,4.99931,18866.1,13260,37.062,38.375,37.375,38,38.562,1454.72,40.37,0,1456.2,0,733.8130769,15.12423931,85.85299234,18911.20769,15,1657769543,22:32:22,1657769543,1657696037,20,-0.845,0.003,9.71,1.349,400,19,0.08,0.02,-16.87278,-0.208709944,0.055837578,0,3.4765265,0.077101013,0.020563601,1,1,2,2-Jan,3.1799,2.7693,0.0964375,0.102214,0.111622,0.105267,28580.9,22320.7,29687.2,24305.2,34129.4,31751.9,42239.6,39656.3,2.19068,1.91632,0.115909,0,24.644,999.9,59.6,30.8,26.2526,34.1919,38.7901,1,-0.121837,-0.189082,20.265,5.22343,11.9077,4.96485,3.292,9999,9999,9999,999.9,1.87692,1.87528,1.87391,1.87302,1.87455,1.86951,1.87371,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,9.596,1.8141,6.467097331,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1226.4,1.0376,2.44507,1.42578,2.27783,1.54785,2.33154,34.0771,15.2878,18,629.696,437.889,25.0002,25.7923,30.0006,25.7892,25.7571,20.8045,29.1499,72.2609,25,400,19.4537,98.494,100.891
25,1657769694,3183,20220713 22:34:54,10:34:54,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657769694,0.003599707,3.599707195,19.63645307,578.438,454.5778374,46.07369743,58.62753351,0.295773388,2.148215757,0.274869652,0.173548378,241.7411951,27.17147738,27.17147738,3.615365297,66.87549172,2.326926377,3.479490494,1.288438919,-158.7470873,-75.45059768,-7.568157307,-0.024647217,0,0,1,0,31755.31188,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.228201,19.63645307,#DIV/0!,0.01556931,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1500.02,1261.228201,0.84080759,0.161158648,6,0.5,0: Broadleaf,2,1657769694,578.438,600.147,22.9582,19.4427,567.049,21.1477,600.267,101.255,0.0999136,26.52,26.5813,999.9,0,0,5996.25,0,1556.61,-22.3411,591.383,612.047,3.51551,600.147,19.4427,2.32462,1.96866,19.848,17.1945,1500.02,0.972991,0.0270089,0,772.111,4.99931,19267.2,13259.4,36.75,38.437,37.187,37.875,38.5,1454.64,40.38,0,1531.2,0,773.51008,-9.037538446,79.37692412,19343.336,15,1657769719,22:35:19,1657769719,1657696037,21,0.52,0.003,11.389,1.349,600,19,0.09,0.02,-22.782245,2.583739587,0.252833192,0,3.522893,0.058947242,0.009015968,1,1,2,2-Jan,3.17972,2.76911,0.131505,0.137508,0.111354,0.105082,27471.6,21440.3,29687.4,24302,34141.1,31756.2,42238.8,39651.5,2.1899,1.91375,0.104286,0,24.8723,999.9,59.2,31,26.3758,34.0719,39.6354,1,-0.114802,-0.113853,20.2674,5.22747,11.9081,4.96385,3.292,9999,9999,9999,999.9,1.87692,1.87529,1.87392,1.87302,1.87454,1.86951,1.87376,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,11.389,1.8105,6.467097331,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,2.5,1227.6,1.44531,2.45605,1.42578,2.27783,1.54785,2.25952,34.1678,15.2703,18,630.197,437.142,25.0009,25.9065,30.0004,25.8869,25.8509,28.9483,29.4208,70.3643,25,600,19.3647,98.4931,100.879
26,1657769795,3284,20220713 22:36:35,10:36:35,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657769795,0.003697524,3.697523536,20.34208299,776.769,647.2394732,65.59775815,78.7255832,0.302694161,2.150962353,0.280865216,0.177370643,241.7602061,26.97194087,26.97194087,3.573265543,66.09668499,2.277528368,3.445752792,1.295737174,-163.0607879,-71.56531081,-7.15619886,-0.022091528,0,0,1,0,31843.81125,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.336501,20.34208299,#DIV/0!,0.016127404,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1500.15,1261.336501,0.84080692,0.161157355,6,0.5,0: Broadleaf,2,1657769795,776.769,799.974,22.4719,18.8589,764.254,20.6866,600.238,101.25,0.100058,26.3548,26.3454,999.9,0,0,6008.75,0,1565.45,-23.5124,794.311,815.35,3.61306,799.974,18.8589,2.27529,1.90947,19.5025,16.7129,1500.15,0.973011,0.0269885,0,773.316,4.99931,19424.4,13260.6,38.437,40.5,38.75,40.312,40.187,1454.8,40.35,0,1632.6,0,771.5373462,7.596136745,-172.6461534,19443.06538,15,1657769814,22:36:53,1657769814,1657696037,22,0.212,0.003,12.515,1.349,800,19,0.21,0.02,-22.9136925,-3.137598124,0.308597923,0,3.67991225,-0.663907205,0.06683172,0,0,2,0/2,3.17971,2.76932,0.161566,0.167312,0.109638,0.102861,26520.6,20705.3,29686.2,24308.1,34207.7,31845.1,42236.2,39661.1,2.1894,1.91495,0.092376,0,24.8312,999.9,58.6,31.1,26.2598,33.5019,40.0721,1,-0.120788,-0.19012,20.2676,5.22493,11.9075,4.96475,3.292,9999,9999,9999,999.9,1.87694,1.8753,1.87392,1.87307,1.87455,1.86951,1.87375,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,12.515,1.7853,6.986595345,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1229.3,1.83105,2.44507,1.42578,2.27783,1.54785,2.24854,34.2133,15.2528,18,629.422,437.414,24.9979,25.8464,29.9993,25.8494,25.7972,36.6713,30.5078,68.5893,25,800,18.9383,98.488,100.904
27,1657769890,3378.5,20220713 22:38:09,10:38:09,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657769890,0.003777106,3.777106187,20.48032983,975.785,841.4009812,85.27182359,98.89097854,0.303747914,2.148939916,0.281753556,0.17793918,241.7198681,27.01087193,27.01087193,3.58144575,65.39006754,2.262011357,3.459258328,1.319434393,-166.5703828,-68.32723014,-6.842438358,-0.02018325,0,0,1,0,31784.73778,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.118701,20.48032983,#DIV/0!,0.016239811,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1499.89,1261.118701,0.84080746,0.161158397,6,0.5,0: Broadleaf,2,1657769890,975.785,999.949,22.3199,18.6274,962.861,20.5423,600.049,101.246,0.0990489,26.4211,26.3321,999.9,0,0,6000,0,1571.73,-23.9309,998.3,1018.93,3.69249,999.949,18.6274,2.2598,1.88595,19.3927,16.518,1499.89,0.972996,0.0270038,0,767.135,4.99931,19588.6,13258.2,39.875,41.625,40.062,42.062,41.437,1454.52,40.37,0,1726.8,0,764.83564,14.85984614,254.2615389,19563.172,15,1657769928,22:38:48,1657769928,1657696037,23,-0.311,0.003,12.924,1.349,1000,19,0.1,0.02,-23.34231951,-4.005160976,0.39887224,0,3.712776585,-0.025981254,0.006602314,1,1,2,2-Jan,3.17957,2.76827,0.188178,0.193641,0.109136,0.102006,25692.8,20060,29700.1,24317.7,34242.3,31889.1,42253.9,39676.6,2.19212,1.91943,0.103977,0,24.6274,999.9,57.6,31.1,25.811,33.6519,39.2628,1,-0.142269,-0.284594,20.2662,5.22358,11.9047,4.9637,3.292,9999,9999,9999,999.9,1.87692,1.87531,1.87392,1.87305,1.87454,1.86951,1.87373,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,12.924,1.7776,7.198623467,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1230.9,2.20337,2.41455,1.42578,2.27783,1.54785,2.36938,34.1678,15.2528,18,629.546,438.646,24.9997,25.611,29.999,25.6781,25.6257,44.1138,29.7829,66.6843,25,1000,18.7923,98.5312,100.943
28,1657770004,3493,20220713 22:40:04,10:40:04,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657770004,0.003694018,3.694017928,21.04840438,1174.535,1033.092253,104.7063638,119.0419236,0.303194781,2.149877311,0.281286174,0.177640156,241.7017331,27.07312191,27.07312191,3.594559705,66.42063682,2.302259969,3.466181715,1.292299737,-162.9061906,-71.64291679,-7.174802367,-0.022176697,0,0,1,0,31805.09387,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.026001,21.04840438,#DIV/0!,0.016691491,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1499.78,1261.026001,0.840807319,0.161158125,6,0.5,0: Broadleaf,2,1657770004,1174.535,1199.92,22.7154,19.1056,1160.82,20.9175,600.051,101.253,0.0993851,26.455,26.3934,999.9,0,0,6003.75,0,1580.71,-25.6588,1201.55,1223.29,3.60981,1199.92,19.1056,2.30001,1.93451,19.6765,16.9182,1499.78,0.972996,0.0270037,0,772.265,4.99931,19498.5,13257.3,37.437,38.562,37.875,38.187,38.937,1454.42,40.36,0,1841.4,0,768.4259615,25.60263246,33.78803553,19496.84231,15,1657770039,22:40:39,1657770039,1657696037,24,0.208,0.003,13.715,1.349,1200,19,0.13,0.02,-24.90950488,-5.661413937,0.569038369,0,3.605794146,0.031796864,0.009613838,1,1,2,2-Jan,3.17986,2.76862,0.212139,0.217481,0.110602,0.103896,24944.4,19474.8,29709.3,24325.3,34194.9,31830.9,42266.4,39688.4,2.19505,1.92475,0.103369,0,24.6989,999.9,57,31.2,25.6872,33.4719,39.403,1,-0.161646,-0.318791,20.2652,5.22657,11.9072,4.96395,3.292,9999,9999,9999,999.9,1.87694,1.87529,1.8739,1.87304,1.87454,1.86951,1.87372,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,13.715,1.7979,6.887124706,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1232.8,2.56592,2.39624,1.42578,2.27661,1.54785,2.39746,34.1225,15.2353,18,629.503,440.304,25.0001,25.3717,29.9998,25.4794,25.4469,51.3792,27.5865,65.3053,25,1200,19.1751,98.5609,100.974
29,1657770115,3604,20220713 22:41:55,10:41:55,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657770115,0.003830527,3.830527352,21.00405822,1473.362,1327.493179,134.5452813,149.3295091,0.308894708,2.149877311,0.286187669,0.180768132,241.7310401,27.05840985,27.05840985,3.591456597,65.48441839,2.274136064,3.472789588,1.317320533,-168.9262562,-66.19402172,-6.629695862,-0.018933725,0,0,1,0,31801.66366,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.177501,21.00405822,#DIV/0!,0.016654324,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1499.96,1261.177501,0.840807422,0.161158324,6,0.5,0: Broadleaf,2,1657770115,1473.362,1500,22.4378,18.6946,1458.89,20.6542,600.221,101.253,0.0998984,26.4873,26.467,999.9,0,0,6003.75,0,1584.76,-26.7056,1507.11,1528.57,3.74319,1500,18.6946,2.2719,1.89289,19.4785,16.5757,1499.96,0.972996,0.0270038,0,774.361,4.99931,19498.9,13258.9,37.312,39.062,37.812,38.562,39.062,1454.59,40.37,0,1952.4,0,772.34896,14.28615385,-310.8307698,19580.828,15,1657770138,22:42:18,1657770138,1657696037,25,0.012,0.003,14.472,1.349,1500,19,0.05,0.02,-26.13349024,-4.512585366,0.449348345,0,3.782233659,-0.174664181,0.021112309,1,1,2,2-Jan,3.18028,2.76914,0.244372,0.249476,0.109625,0.102322,23930.7,18680.3,29715.7,24326,34241.1,31890.1,42274.3,39689.9,2.19632,1.92362,0.0953078,0,24.905,999.9,56.6,31.2,25.5096,33.5619,39.4151,1,-0.165224,-0.289472,20.2672,5.22777,11.9069,4.96505,3.292,9999,9999,9999,999.9,1.87685,1.87527,1.87387,1.87303,1.87454,1.86951,1.87369,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,14.472,1.7836,7.094366693,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1234.6,3.08716,2.41821,1.42578,2.27661,1.54785,2.28882,34.0545,15.209,18,630.031,439.441,25.0011,25.3478,30.0005,25.4426,25.4202,61.8075,28.0692,63.9162,25,1500,18.8763,98.5805,100.977
30,1657770214,3703,20220713 22:43:34,10:43:34,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657770214,0.003776866,3.776865723,20.6437753,1972.083,1818.828237,184.3440093,199.8768655,0.310121411,2.145092231,0.287193823,0.181414634,241.7298821,27.10594508,27.10594508,3.601491294,66.33510068,2.307456968,3.478485664,1.294034326,-166.5597784,-68.32899576,-6.861377457,-0.020269529,0,0,1,0,31675.41357,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.176901,20.6437753,#DIV/0!,0.01636866,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1499.96,1261.176901,0.840807022,0.161157552,6,0.5,0: Broadleaf,2,1657770214,1972.083,2000.16,22.7665,19.0776,1956.6,20.966,600.322,101.253,0.100171,26.5151,26.5021,999.9,0,0,5982.5,0,1595.98,-27.7874,2018.32,2039.06,3.68891,2000.16,19.0776,2.30517,1.93166,19.7126,16.895,1499.96,0.973011,0.0269885,0,772.44,4.99931,19663.1,13258.9,39,40.937,39.312,41.125,40.687,1454.61,40.35,0,2051.4,0,772.2390769,3.103111105,898.0717963,19618.02308,15,1657770239,22:43:59,1657770239,1657696037,26,-0.376,0.003,15.483,1.349,2000,19,0.08,0.02,-27.61021951,-1.067767944,0.122345979,0,3.678025366,-0.244336098,0.035221039,1,1,2,2-Jan,3.18044,2.7693,0.290591,0.295308,0.110788,0.103795,22463.7,17537.8,29708.3,24321,34188,31833.5,42263,39683.5,2.19618,1.92358,0.0995547,0,24.8705,999.9,56.2,31.2,25.3281,33.7119,39.379,1,-0.158491,-0.251934,20.2671,5.22777,11.9069,4.96505,3.292,9999,9999,9999,999.9,1.87686,1.87528,1.87392,1.87302,1.87454,1.86951,1.87368,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,15.483,1.8005,7.105961712,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1236.3,3.89648,2.35596,1.42578,2.27661,1.54785,2.27417,34.0771,15.1915,18,630.063,439.397,24.9996,25.4037,29.9999,25.4554,25.4181,78.0165,26.5097,62.7937,25,2000,19.1551,98.5549,100.959
