"","Datetime","soil_water_content"
"1807",2023-08-07 07:00:00,0.213
"1808",2023-08-07 07:15:00,0.213
"1809",2023-08-07 07:30:00,0.213
"1810",2023-08-07 07:45:00,0.213
"1811",2023-08-07 08:00:00,0.213
"1812",2023-08-07 08:15:00,0.213
"1813",2023-08-07 08:30:00,0.213
"1814",2023-08-07 08:45:00,0.213
"1815",2023-08-07 09:00:00,0.213
"1816",2023-08-07 09:15:00,0.213
"1817",2023-08-07 09:30:00,0.213
"1818",2023-08-07 09:45:00,0.213
"1819",2023-08-07 10:00:00,0.213
"1820",2023-08-07 10:15:00,0.213
"1821",2023-08-07 10:30:00,0.213
"1822",2023-08-07 10:45:00,0.213
"1823",2023-08-07 11:00:00,0.213
"1824",2023-08-07 11:15:00,0.213
"1825",2023-08-07 11:30:00,0.213
"1826",2023-08-07 11:45:00,0.213
"1827",2023-08-07 12:00:00,0.213
"1828",2023-08-07 12:15:00,0.213
"1829",2023-08-07 12:30:00,0.213
"1830",2023-08-07 12:45:00,0.213
"1831",2023-08-07 13:00:00,0.213
"1832",2023-08-07 13:15:00,0.213
"1833",2023-08-07 13:30:00,0.213
"1834",2023-08-07 13:45:00,0.213
"1835",2023-08-07 14:00:00,0.213
"1836",2023-08-07 14:15:00,0.213
"1837",2023-08-07 14:30:00,0.213
"1838",2023-08-07 14:45:00,0.213
"1839",2023-08-07 15:00:00,0.213
"1840",2023-08-07 15:15:00,0.213
"1841",2023-08-07 15:30:00,0.213
"1842",2023-08-07 15:45:00,0.213
"1843",2023-08-07 16:00:00,0.213
"1844",2023-08-07 16:15:00,0.213
"1845",2023-08-07 16:30:00,0.213
"1846",2023-08-07 16:45:00,0.213
"1847",2023-08-07 17:00:00,0.213
"1848",2023-08-07 17:15:00,0.213
"1849",2023-08-07 17:30:00,0.213
"1850",2023-08-07 17:45:00,0.213
"1851",2023-08-07 18:00:00,0.213
"1852",2023-08-07 18:15:00,0.213
"1853",2023-08-07 18:30:00,0.213
"1854",2023-08-07 18:45:00,0.213
"1855",2023-08-07 19:00:00,0.213
"1856",2023-08-07 19:15:00,0.213
"1857",2023-08-07 19:30:00,0.213
"1858",2023-08-07 19:45:00,0.213
"1859",2023-08-07 20:00:00,0.213
"1860",2023-08-07 20:15:00,0.213
"1861",2023-08-07 20:30:00,0.213
"1862",2023-08-07 20:45:00,0.213
"1863",2023-08-07 21:00:00,0.213
"1864",2023-08-07 21:15:00,0.213
"1865",2023-08-07 21:30:00,0.213
"1866",2023-08-07 21:45:00,0.213
"1867",2023-08-07 22:00:00,0.213
"1868",2023-08-07 22:15:00,0.213
"1869",2023-08-07 22:30:00,0.213
"1870",2023-08-07 22:45:00,0.213
"1871",2023-08-07 23:00:00,0.213
"1872",2023-08-07 23:15:00,0.213
"1873",2023-08-07 23:30:00,0.213
"1874",2023-08-07 23:45:00,0.213
"1875",2023-08-08,0.213
"1876",2023-08-08 00:15:00,0.213
"1877",2023-08-08 00:30:00,0.213
"1878",2023-08-08 00:45:00,0.213
"1879",2023-08-08 01:00:00,0.213
"1880",2023-08-08 01:15:00,0.213
"1881",2023-08-08 01:30:00,0.213
"1882",2023-08-08 01:45:00,0.213
"1883",2023-08-08 02:00:00,0.213
"1884",2023-08-08 02:15:00,0.213
"1885",2023-08-08 02:30:00,0.213
"1886",2023-08-08 02:45:00,0.213
"1887",2023-08-08 03:00:00,0.213
"1888",2023-08-08 03:15:00,0.213
"1889",2023-08-08 03:30:00,0.213
"1890",2023-08-08 03:45:00,0.213
"1891",2023-08-08 04:00:00,0.213
"1892",2023-08-08 04:15:00,0.213
"1893",2023-08-08 04:30:00,0.213
"1894",2023-08-08 04:45:00,0.213
"1895",2023-08-08 05:00:00,0.213
"1896",2023-08-08 05:15:00,0.213
"1897",2023-08-08 05:30:00,0.213
"1898",2023-08-08 05:45:00,0.213
"1899",2023-08-08 06:00:00,0.213
"1900",2023-08-08 06:15:00,0.213
"1901",2023-08-08 06:30:00,0.213
"1902",2023-08-08 06:45:00,0.213
"1903",2023-08-08 07:00:00,0.213
"1904",2023-08-08 07:15:00,0.213
"1905",2023-08-08 07:30:00,0.213
"1906",2023-08-08 07:45:00,0.213
"1907",2023-08-08 08:00:00,0.213
"1908",2023-08-08 08:15:00,0.213
"1909",2023-08-08 08:30:00,0.213
"1910",2023-08-08 08:45:00,0.213
"1911",2023-08-08 09:00:00,0.213
"1912",2023-08-08 09:15:00,0.213
"1913",2023-08-08 09:30:00,0.213
"1914",2023-08-08 09:45:00,0.213
"1915",2023-08-08 10:00:00,0.213
"1916",2023-08-08 10:15:00,0.213
"1917",2023-08-08 10:30:00,0.213
"1918",2023-08-08 10:45:00,0.213
"1919",2023-08-08 11:00:00,0.213
"1920",2023-08-08 11:15:00,0.213
"1921",2023-08-08 11:30:00,0.213
"1922",2023-08-08 11:45:00,0.213
"1923",2023-08-08 12:00:00,0.213
"1924",2023-08-08 12:15:00,0.213
"1925",2023-08-08 12:30:00,0.213
"1926",2023-08-08 12:45:00,0.213
"1927",2023-08-08 13:00:00,0.213
"1928",2023-08-08 13:15:00,0.213
"1929",2023-08-08 13:30:00,0.213
"1930",2023-08-08 13:45:00,0.213
"1931",2023-08-08 14:00:00,0.213
"1932",2023-08-08 14:15:00,0.213
"1933",2023-08-08 14:30:00,0.213
"1934",2023-08-08 14:45:00,0.213
"1935",2023-08-08 15:00:00,0.213
"1936",2023-08-08 15:15:00,0.213
"1937",2023-08-08 15:30:00,0.213
"1938",2023-08-08 15:45:00,0.213
"1939",2023-08-08 16:00:00,0.213
"1940",2023-08-08 16:15:00,0.213
"1941",2023-08-08 16:30:00,0.213
"1942",2023-08-08 16:45:00,0.213
"1943",2023-08-08 17:00:00,0.213
"1944",2023-08-08 17:15:00,0.213
"1945",2023-08-08 17:30:00,0.213
"1946",2023-08-08 17:45:00,0.213
"1947",2023-08-08 18:00:00,0.213
"1948",2023-08-08 18:15:00,0.213
"1949",2023-08-08 18:30:00,0.213
"1950",2023-08-08 18:45:00,0.213
"1951",2023-08-08 19:00:00,0.213
"1952",2023-08-08 19:15:00,0.213
"1953",2023-08-08 19:30:00,0.213
"1954",2023-08-08 19:45:00,0.213
"1955",2023-08-08 20:00:00,0.213
"1956",2023-08-08 20:15:00,0.213
"1957",2023-08-08 20:30:00,0.213
"1958",2023-08-08 20:45:00,0.213
"1959",2023-08-08 21:00:00,0.213
"1960",2023-08-08 21:15:00,0.213
"1961",2023-08-08 21:30:00,0.213
"1962",2023-08-08 21:45:00,0.213
"1963",2023-08-08 22:00:00,0.213
"1964",2023-08-08 22:15:00,0.213
"1965",2023-08-08 22:30:00,0.213
"1966",2023-08-08 22:45:00,0.213
"1967",2023-08-08 23:00:00,0.213
"1968",2023-08-08 23:15:00,0.213
"1969",2023-08-08 23:30:00,0.213
"1970",2023-08-08 23:45:00,0.213
"1971",2023-08-09,0.213
"1972",2023-08-09 00:15:00,0.213
"1973",2023-08-09 00:30:00,0.213
"1974",2023-08-09 00:45:00,0.213
"1975",2023-08-09 01:00:00,0.213
"1976",2023-08-09 01:15:00,0.213
"1977",2023-08-09 01:30:00,0.213
"1978",2023-08-09 01:45:00,0.213
"1979",2023-08-09 02:00:00,0.213
"1980",2023-08-09 02:15:00,0.213
"1981",2023-08-09 02:30:00,0.213
"1982",2023-08-09 02:45:00,0.213
"1983",2023-08-09 03:00:00,0.213
"1984",2023-08-09 03:15:00,0.213
"1985",2023-08-09 03:30:00,0.213
"1986",2023-08-09 03:45:00,0.213
"1987",2023-08-09 04:00:00,0.213
"1988",2023-08-09 04:15:00,0.213
"1989",2023-08-09 04:30:00,0.213
"1990",2023-08-09 04:45:00,0.213
"1991",2023-08-09 05:00:00,0.213
"1992",2023-08-09 05:15:00,0.213
"1993",2023-08-09 05:30:00,0.213
"1994",2023-08-09 05:45:00,0.213
"1995",2023-08-09 06:00:00,0.213
"1996",2023-08-09 06:15:00,0.213
"1997",2023-08-09 06:30:00,0.213
"1998",2023-08-09 06:45:00,0.213
"1999",2023-08-09 07:00:00,0.213
"2000",2023-08-09 07:15:00,0.213
"2001",2023-08-09 07:30:00,0.213
"2002",2023-08-09 07:45:00,0.213
"2003",2023-08-09 08:00:00,0.213
"2004",2023-08-09 08:15:00,0.213
"2005",2023-08-09 08:30:00,0.213
"2006",2023-08-09 08:45:00,0.213
"2007",2023-08-09 09:00:00,0.213
"2008",2023-08-09 09:15:00,0.213
"2009",2023-08-09 09:30:00,0.213
"2010",2023-08-09 09:45:00,0.213
"2011",2023-08-09 10:00:00,0.213
"2012",2023-08-09 10:15:00,0.213
"2013",2023-08-09 10:30:00,0.213
"2014",2023-08-09 10:45:00,0.213
"2015",2023-08-09 11:00:00,0.213
"2016",2023-08-09 11:15:00,0.213
"2017",2023-08-09 11:30:00,0.213
"2018",2023-08-09 11:45:00,0.213
"2019",2023-08-09 12:00:00,0.213
"2020",2023-08-09 12:15:00,0.213
"2021",2023-08-09 12:30:00,0.213
"2022",2023-08-09 12:45:00,0.213
"2023",2023-08-09 13:00:00,0.213
"2024",2023-08-09 13:15:00,0.213
"2025",2023-08-09 13:30:00,0.213
"2026",2023-08-09 13:45:00,0.213
"2027",2023-08-09 14:00:00,0.213
"2028",2023-08-09 14:15:00,0.213
"2029",2023-08-09 14:30:00,0.213
"2030",2023-08-09 14:45:00,0.213
"2031",2023-08-09 15:00:00,0.213
"2032",2023-08-09 15:15:00,0.213
"2033",2023-08-09 15:30:00,0.213
"2034",2023-08-09 15:45:00,0.213
"2035",2023-08-09 16:00:00,0.213
"2036",2023-08-09 16:15:00,0.213
"2037",2023-08-09 16:30:00,0.213
"2038",2023-08-09 16:45:00,0.213
"2039",2023-08-09 17:00:00,0.213
"2040",2023-08-09 17:15:00,0.213
"2041",2023-08-09 17:30:00,0.213
"2042",2023-08-09 17:45:00,0.213
"2043",2023-08-09 18:00:00,0.213
"2044",2023-08-09 18:15:00,0.213
"2045",2023-08-09 18:30:00,0.213
"2046",2023-08-09 18:45:00,0.213
"2047",2023-08-09 19:00:00,0.213
"2048",2023-08-09 19:15:00,0.213
"2049",2023-08-09 19:30:00,0.213
"2050",2023-08-09 19:45:00,0.213
"2051",2023-08-09 20:00:00,0.213
"2052",2023-08-09 20:15:00,0.213
"2053",2023-08-09 20:30:00,0.213
"2054",2023-08-09 20:45:00,0.213
"2055",2023-08-09 21:00:00,0.213
"2056",2023-08-09 21:15:00,0.213
"2057",2023-08-09 21:30:00,0.213
"2058",2023-08-09 21:45:00,0.213
"2059",2023-08-09 22:00:00,0.213
"2060",2023-08-09 22:15:00,0.213
"2061",2023-08-09 22:30:00,0.213
"2062",2023-08-09 22:45:00,0.213
"2063",2023-08-09 23:00:00,0.213
"2064",2023-08-09 23:15:00,0.213
"2065",2023-08-09 23:30:00,0.213
"2066",2023-08-09 23:45:00,0.213
"2067",2023-08-10,0.213
"2068",2023-08-10 00:15:00,0.213
"2069",2023-08-10 00:30:00,0.213
"2070",2023-08-10 00:45:00,0.213
"2071",2023-08-10 01:00:00,0.213
"2072",2023-08-10 01:15:00,0.213
"2073",2023-08-10 01:30:00,0.213
"2074",2023-08-10 01:45:00,0.213
"2075",2023-08-10 02:00:00,0.213
"2076",2023-08-10 02:15:00,0.213
"2077",2023-08-10 02:30:00,0.213
"2078",2023-08-10 02:45:00,0.213
"2079",2023-08-10 03:00:00,0.213
"2080",2023-08-10 03:15:00,0.213
"2081",2023-08-10 03:30:00,0.213
"2082",2023-08-10 03:45:00,0.213
"2083",2023-08-10 04:00:00,0.213
"2084",2023-08-10 04:15:00,0.213
"2085",2023-08-10 04:30:00,0.213
"2086",2023-08-10 04:45:00,0.213
"2087",2023-08-10 05:00:00,0.213
"2088",2023-08-10 05:15:00,0.213
"2089",2023-08-10 05:30:00,0.213
"2090",2023-08-10 05:45:00,0.213
"2091",2023-08-10 06:00:00,0.213
"2092",2023-08-10 06:15:00,0.213
"2093",2023-08-10 06:30:00,0.213
"2094",2023-08-10 06:45:00,0.213
"2095",2023-08-10 07:00:00,0.213
"2096",2023-08-10 07:15:00,0.213
"2097",2023-08-10 07:30:00,0.213
"2098",2023-08-10 07:45:00,0.213
"2099",2023-08-10 08:00:00,0.213
"2100",2023-08-10 08:15:00,0.213
"2101",2023-08-10 08:30:00,0.213
"2102",2023-08-10 08:45:00,0.213
"2103",2023-08-10 09:00:00,0.213
"2104",2023-08-10 09:15:00,0.213
"2105",2023-08-10 09:30:00,0.213
"2106",2023-08-10 09:45:00,0.213
"2107",2023-08-10 10:00:00,0.213
"2108",2023-08-10 10:15:00,0.213
"2109",2023-08-10 10:30:00,0.213
"2110",2023-08-10 10:45:00,0.213
"2111",2023-08-10 11:00:00,0.213
"2112",2023-08-10 11:15:00,0.213
"2113",2023-08-10 11:30:00,0.213
"2114",2023-08-10 11:45:00,0.213
"2115",2023-08-10 12:00:00,0.213
"2116",2023-08-10 12:15:00,0.213
"2117",2023-08-10 12:30:00,0.213
"2118",2023-08-10 12:45:00,0.213
"2119",2023-08-10 13:00:00,0.213
"2120",2023-08-10 13:15:00,0.213
"2121",2023-08-10 13:30:00,0.213
"2122",2023-08-10 13:45:00,0.213
"2123",2023-08-10 14:00:00,0.213
"2124",2023-08-10 14:15:00,0.213
"2125",2023-08-10 14:30:00,0.213
"2126",2023-08-10 14:45:00,0.213
"2127",2023-08-10 15:00:00,0.213
"2128",2023-08-10 15:15:00,0.213
"2129",2023-08-10 15:30:00,0.213
"2130",2023-08-10 15:45:00,0.213
"2131",2023-08-10 16:00:00,0.213
"2132",2023-08-10 16:15:00,0.213
"2133",2023-08-10 16:30:00,0.213
"2134",2023-08-10 16:45:00,0.213
"2135",2023-08-10 17:00:00,0.213
"2136",2023-08-10 17:15:00,0.213
"2137",2023-08-10 17:30:00,0.213
"2138",2023-08-10 17:45:00,0.213
"2139",2023-08-10 18:00:00,0.213
"2140",2023-08-10 18:15:00,0.213
"2141",2023-08-10 18:30:00,0.213
"2142",2023-08-10 18:45:00,0.213
"2143",2023-08-10 19:00:00,0.213
"2144",2023-08-10 19:15:00,0.213
"2145",2023-08-10 19:30:00,0.213
"2146",2023-08-10 19:45:00,0.213
"2147",2023-08-10 20:00:00,0.213
"2148",2023-08-10 20:15:00,0.213
"2149",2023-08-10 20:30:00,0.213
"2150",2023-08-10 20:45:00,0.213
"2151",2023-08-10 21:00:00,0.213
"2152",2023-08-10 21:15:00,0.213
"2153",2023-08-10 21:30:00,0.213
"2154",2023-08-10 21:45:00,0.213
"2155",2023-08-10 22:00:00,0.213
"2156",2023-08-10 22:15:00,0.213
"2157",2023-08-10 22:30:00,0.213
"2158",2023-08-10 22:45:00,0.213
"2159",2023-08-10 23:00:00,0.213
"2160",2023-08-10 23:15:00,0.213
"2161",2023-08-10 23:30:00,0.213
"2162",2023-08-10 23:45:00,0.213
"2163",2023-08-11,0.213
"2164",2023-08-11 00:15:00,0.213
"2165",2023-08-11 00:30:00,0.213
"2166",2023-08-11 00:45:00,0.213
"2167",2023-08-11 01:00:00,0.213
"2168",2023-08-11 01:15:00,0.213
"2169",2023-08-11 01:30:00,0.213
"2170",2023-08-11 01:45:00,0.213
"2171",2023-08-11 02:00:00,0.213
"2172",2023-08-11 02:15:00,0.213
"2173",2023-08-11 02:30:00,0.213
"2174",2023-08-11 02:45:00,0.213
"2175",2023-08-11 03:00:00,0.213
"2176",2023-08-11 03:15:00,0.213
"2177",2023-08-11 03:30:00,0.213
"2178",2023-08-11 03:45:00,0.213
"2179",2023-08-11 04:00:00,0.213
"2180",2023-08-11 04:15:00,0.213
"2181",2023-08-11 04:30:00,0.213
"2182",2023-08-11 04:45:00,0.213
"2183",2023-08-11 05:00:00,0.213
"2184",2023-08-11 05:15:00,0.213
"2185",2023-08-11 05:30:00,0.213
"2186",2023-08-11 05:45:00,0.213
"2187",2023-08-11 06:00:00,0.213
"2188",2023-08-11 06:15:00,0.213
"2189",2023-08-11 06:30:00,0.213
"2190",2023-08-11 06:45:00,0.213
"2191",2023-08-11 07:00:00,0.213
"2192",2023-08-11 07:15:00,0.213
"2193",2023-08-11 07:30:00,0.213
"2194",2023-08-11 07:45:00,0.213
"2195",2023-08-11 08:00:00,0.213
"2196",2023-08-11 08:15:00,0.213
"2197",2023-08-11 08:30:00,0.213
"2198",2023-08-11 08:45:00,0.213
"2199",2023-08-11 09:00:00,0.213
"2200",2023-08-11 09:15:00,0.213
"2201",2023-08-11 09:30:00,0.213
"2202",2023-08-11 09:45:00,0.213
"2203",2023-08-11 10:00:00,0.213
"2204",2023-08-11 10:15:00,0.213
"2205",2023-08-11 10:30:00,0.213
"2206",2023-08-11 10:45:00,0.213
"2207",2023-08-11 11:00:00,0.213
"2208",2023-08-11 11:15:00,0.213
"2209",2023-08-11 11:30:00,0.213
"2210",2023-08-11 11:45:00,0.213
"2211",2023-08-11 12:00:00,0.213
"2212",2023-08-11 12:15:00,0.213
"2213",2023-08-11 12:30:00,0.213
"2214",2023-08-11 12:45:00,0.213
"2215",2023-08-11 13:00:00,0.213
"2216",2023-08-11 13:15:00,0.213
"2217",2023-08-11 13:30:00,0.213
"2218",2023-08-11 13:45:00,0.213
"2219",2023-08-11 14:00:00,0.213
"2220",2023-08-11 14:15:00,0.213
"2221",2023-08-11 14:30:00,0.213
"2222",2023-08-11 14:45:00,0.213
"2223",2023-08-11 15:00:00,0.213
"2224",2023-08-11 15:15:00,0.213
"2225",2023-08-11 15:30:00,0.213
"2226",2023-08-11 15:45:00,0.213
"2227",2023-08-11 16:00:00,0.213
"2228",2023-08-11 16:15:00,0.213
"2229",2023-08-11 16:30:00,0.213
"2230",2023-08-11 16:45:00,0.213
"2231",2023-08-11 17:00:00,0.213
"2232",2023-08-11 17:15:00,0.213
"2233",2023-08-11 17:30:00,0.213
"2234",2023-08-11 17:45:00,0.213
"2235",2023-08-11 18:00:00,0.213
"2236",2023-08-11 18:15:00,0.213
"2237",2023-08-11 18:30:00,0.213
"2238",2023-08-11 18:45:00,0.213
"2239",2023-08-11 19:00:00,0.213
"2240",2023-08-11 19:15:00,0.213
"2241",2023-08-11 19:30:00,0.213
"2242",2023-08-11 19:45:00,0.213
"2243",2023-08-11 20:00:00,0.213
"2244",2023-08-11 20:15:00,0.213
"2245",2023-08-11 20:30:00,0.213
"2246",2023-08-11 20:45:00,0.213
"2247",2023-08-11 21:00:00,0.213
"2248",2023-08-11 21:15:00,0.213
"2249",2023-08-11 21:30:00,0.213
"2250",2023-08-11 21:45:00,0.213
"2251",2023-08-11 22:00:00,0.213
"2252",2023-08-11 22:15:00,0.213
"2253",2023-08-11 22:30:00,0.213
"2254",2023-08-11 22:45:00,0.213
"2255",2023-08-11 23:00:00,0.213
"2256",2023-08-11 23:15:00,0.213
"2257",2023-08-11 23:30:00,0.213
"2258",2023-08-11 23:45:00,0.213
"2259",2023-08-12,0.213
"2260",2023-08-12 00:15:00,0.213
"2261",2023-08-12 00:30:00,0.213
"2262",2023-08-12 00:45:00,0.213
"2263",2023-08-12 01:00:00,0.213
"2264",2023-08-12 01:15:00,0.213
"2265",2023-08-12 01:30:00,0.213
"2266",2023-08-12 01:45:00,0.213
"2267",2023-08-12 02:00:00,0.213
"2268",2023-08-12 02:15:00,0.213
"2269",2023-08-12 02:30:00,0.213
"2270",2023-08-12 02:45:00,0.213
"2271",2023-08-12 03:00:00,0.213
"2272",2023-08-12 03:15:00,0.213
"2273",2023-08-12 03:30:00,0.213
"2274",2023-08-12 03:45:00,0.213
"2275",2023-08-12 04:00:00,0.213
"2276",2023-08-12 04:15:00,0.213
"2277",2023-08-12 04:30:00,0.213
"2278",2023-08-12 04:45:00,0.213
"2279",2023-08-12 05:00:00,0.213
"2280",2023-08-12 05:15:00,0.213
"2281",2023-08-12 05:30:00,0.213
"2282",2023-08-12 05:45:00,0.213
"2283",2023-08-12 06:00:00,0.213
"2284",2023-08-12 06:15:00,0.213
"2285",2023-08-12 06:30:00,0.213
"2286",2023-08-12 06:45:00,0.213
"2287",2023-08-12 07:00:00,0.213
"2288",2023-08-12 07:15:00,0.213
"2289",2023-08-12 07:30:00,0.213
"2290",2023-08-12 07:45:00,0.213
"2291",2023-08-12 08:00:00,0.213
"2292",2023-08-12 08:15:00,0.213
"2293",2023-08-12 08:30:00,0.213
"2294",2023-08-12 08:45:00,0.213
"2295",2023-08-12 09:00:00,0.213
"2296",2023-08-12 09:15:00,0.213
"2297",2023-08-12 09:30:00,0.213
"2298",2023-08-12 09:45:00,0.213
"2299",2023-08-12 10:00:00,0.213
"2300",2023-08-12 10:15:00,0.213
"2301",2023-08-12 10:30:00,0.213
"2302",2023-08-12 10:45:00,0.213
"2303",2023-08-12 11:00:00,0.213
"2304",2023-08-12 11:15:00,0.213
"2305",2023-08-12 11:30:00,0.213
"2306",2023-08-12 11:45:00,0.213
"2307",2023-08-12 12:00:00,0.213
"2308",2023-08-12 12:15:00,0.213
"2309",2023-08-12 12:30:00,0.213
"2310",2023-08-12 12:45:00,0.213
"2311",2023-08-12 13:00:00,0.213
"2312",2023-08-12 13:15:00,0.213
"2313",2023-08-12 13:30:00,0.213
"2314",2023-08-12 13:45:00,0.213
"2315",2023-08-12 14:00:00,0.213
"2316",2023-08-12 14:15:00,0.213
"2317",2023-08-12 14:30:00,0.213
"2318",2023-08-12 14:45:00,0.213
"2319",2023-08-12 15:00:00,0.213
"2320",2023-08-12 15:15:00,0.213
"2321",2023-08-12 15:30:00,0.213
"2322",2023-08-12 15:45:00,0.213
"2323",2023-08-12 16:00:00,0.213
"2324",2023-08-12 16:15:00,0.213
"2325",2023-08-12 16:30:00,0.213
"2326",2023-08-12 16:45:00,0.213
"2327",2023-08-12 17:00:00,0.213
"2328",2023-08-12 17:15:00,0.213
"2329",2023-08-12 17:30:00,0.213
"2330",2023-08-12 17:45:00,0.213
"2331",2023-08-12 18:00:00,0.213
"2332",2023-08-12 18:15:00,0.213
"2333",2023-08-12 18:30:00,0.213
"2334",2023-08-12 18:45:00,0.213
"2335",2023-08-12 19:00:00,0.213
"2336",2023-08-12 19:15:00,0.213
"2337",2023-08-12 19:30:00,0.213
"2338",2023-08-12 19:45:00,0.213
"2339",2023-08-12 20:00:00,0.213
"2340",2023-08-12 20:15:00,0.213
"2341",2023-08-12 20:30:00,0.213
"2342",2023-08-12 20:45:00,0.213
"2343",2023-08-12 21:00:00,0.213
"2344",2023-08-12 21:15:00,0.213
"2345",2023-08-12 21:30:00,0.213
"2346",2023-08-12 21:45:00,0.213
"2347",2023-08-12 22:00:00,0.213
"2348",2023-08-12 22:15:00,0.213
"2349",2023-08-12 22:30:00,0.213
"2350",2023-08-12 22:45:00,0.213
"2351",2023-08-12 23:00:00,0.213
"2352",2023-08-12 23:15:00,0.213
"2353",2023-08-12 23:30:00,0.213
"2354",2023-08-12 23:45:00,0.213
"2355",2023-08-13,0.213
"2356",2023-08-13 00:15:00,0.213
"2357",2023-08-13 00:30:00,0.213
"2358",2023-08-13 00:45:00,0.213
"2359",2023-08-13 01:00:00,0.213
"2360",2023-08-13 01:15:00,0.213
"2361",2023-08-13 01:30:00,0.213
"2362",2023-08-13 01:45:00,0.213
"2363",2023-08-13 02:00:00,0.213
"2364",2023-08-13 02:15:00,0.213
"2365",2023-08-13 02:30:00,0.213
"2366",2023-08-13 02:45:00,0.213
"2367",2023-08-13 03:00:00,0.213
"2368",2023-08-13 03:15:00,0.213
"2369",2023-08-13 03:30:00,0.213
"2370",2023-08-13 03:45:00,0.213
"2371",2023-08-13 04:00:00,0.213
"2372",2023-08-13 04:15:00,0.213
"2373",2023-08-13 04:30:00,0.213
"2374",2023-08-13 04:45:00,0.213
"2375",2023-08-13 05:00:00,0.213
"2376",2023-08-13 05:15:00,0.213
"2377",2023-08-13 05:30:00,0.213
"2378",2023-08-13 05:45:00,0.213
"2379",2023-08-13 06:00:00,0.213
"2380",2023-08-13 06:15:00,0.213
"2381",2023-08-13 06:30:00,0.213
"2382",2023-08-13 06:45:00,0.213
"2383",2023-08-13 07:00:00,0.213
"2384",2023-08-13 07:15:00,0.213
"2385",2023-08-13 07:30:00,0.213
"2386",2023-08-13 07:45:00,0.213
"2387",2023-08-13 08:00:00,0.213
"2388",2023-08-13 08:15:00,0.213
"2389",2023-08-13 08:30:00,0.213
"2390",2023-08-13 08:45:00,0.213
"2391",2023-08-13 09:00:00,0.213
"2392",2023-08-13 09:15:00,0.213
"2393",2023-08-13 09:30:00,0.213
"2394",2023-08-13 09:45:00,0.213
"2395",2023-08-13 10:00:00,0.213
"2396",2023-08-13 10:15:00,0.213
"2397",2023-08-13 10:30:00,0.213
"2398",2023-08-13 10:45:00,0.213
"2399",2023-08-13 11:00:00,0.213
"2400",2023-08-13 11:15:00,0.213
"2401",2023-08-13 11:30:00,0.213
"2402",2023-08-13 11:45:00,0.213
"2403",2023-08-13 12:00:00,0.213
"2404",2023-08-13 12:15:00,0.213
"2405",2023-08-13 12:30:00,0.213
"2406",2023-08-13 12:45:00,0.213
"2407",2023-08-13 13:00:00,0.213
"2408",2023-08-13 13:15:00,0.213
"2409",2023-08-13 13:30:00,0.213
"2410",2023-08-13 13:45:00,0.213
"2411",2023-08-13 14:00:00,0.213
"2412",2023-08-13 14:15:00,0.213
"2413",2023-08-13 14:30:00,0.213
"2414",2023-08-13 14:45:00,0.213
"2415",2023-08-13 15:00:00,0.213
"2416",2023-08-13 15:15:00,0.213
"2417",2023-08-13 15:30:00,0.213
"2418",2023-08-13 15:45:00,0.213
"2419",2023-08-13 16:00:00,0.213
"2420",2023-08-13 16:15:00,0.213
"2421",2023-08-13 16:30:00,0.213
"2422",2023-08-13 16:45:00,0.213
"2423",2023-08-13 17:00:00,0.213
"2424",2023-08-13 17:15:00,0.213
"2425",2023-08-13 17:30:00,0.213
"2426",2023-08-13 17:45:00,0.213
"2427",2023-08-13 18:00:00,0.213
"2428",2023-08-13 18:15:00,0.213
"2429",2023-08-13 18:30:00,0.213
"2430",2023-08-13 18:45:00,0.213
"2431",2023-08-13 19:00:00,0.213
"2432",2023-08-13 19:15:00,0.213
"2433",2023-08-13 19:30:00,0.213
"2434",2023-08-13 19:45:00,0.213
"2435",2023-08-13 20:00:00,0.213
"2436",2023-08-13 20:15:00,0.213
"2437",2023-08-13 20:30:00,0.213
"2438",2023-08-13 20:45:00,0.213
"2439",2023-08-13 21:00:00,0.213
"2440",2023-08-13 21:15:00,0.213
"2441",2023-08-13 21:30:00,0.213
"2442",2023-08-13 21:45:00,0.213
"2443",2023-08-13 22:00:00,0.213
"2444",2023-08-13 22:15:00,0.213
"2445",2023-08-13 22:30:00,0.213
"2446",2023-08-13 22:45:00,0.213
"2447",2023-08-13 23:00:00,0.213
"2448",2023-08-13 23:15:00,0.213
"2449",2023-08-13 23:30:00,0.213
"2450",2023-08-13 23:45:00,0.213
"2451",2023-08-14,0.213
"2452",2023-08-14 00:15:00,0.213
"2453",2023-08-14 00:30:00,0.213
"2454",2023-08-14 00:45:00,0.213
"2455",2023-08-14 01:00:00,0.213
"2456",2023-08-14 01:15:00,0.213
"2457",2023-08-14 01:30:00,0.213
"2458",2023-08-14 01:45:00,0.213
"2459",2023-08-14 02:00:00,0.213
"2460",2023-08-14 02:15:00,0.213
"2461",2023-08-14 02:30:00,0.213
"2462",2023-08-14 02:45:00,0.213
"2463",2023-08-14 03:00:00,0.213
"2464",2023-08-14 03:15:00,0.213
"2465",2023-08-14 03:30:00,0.213
"2466",2023-08-14 03:45:00,0.213
"2467",2023-08-14 04:00:00,0.213
"2468",2023-08-14 04:15:00,0.213
"2469",2023-08-14 04:30:00,0.213
"2470",2023-08-14 04:45:00,0.213
"2471",2023-08-14 05:00:00,0.213
"2472",2023-08-14 05:15:00,0.213
"2473",2023-08-14 05:30:00,0.213
